title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
Quigley Down Under,21413105.0,,1990.0,,,"['America', 'Australia', 'Dodge City', 'Texas', 'Galveston', 'Texas', 'Australia', 'Marston', 'America']","Counter({'Texas': 2, 'Dodge City': 1, 'Galveston': 1, 'Marston': 1})",0.5555555555555556
Impromptu,,"Biography,Comedy,Music",1991.0,6.8,5613.0,"['Paris', 'Paris', 'Majorca', 'Paris']",Counter({'Paris': 3}),0.75
Amityville II: The Possession,11328000.0,Horror,1982.0,5.6,13249.0,[],Counter(),0.0
The Dream is Alive,,,1985.0,,,[],Counter(),0.0
Arachnid,1123000.0,,2001.0,,,[],Counter(),0.0
Re-cycle,,,2006.0,,,[],Counter(),0.0
How the Grinch Stole Christmas!,345141403.0,,2000.0,,,['Whoville'],Counter(),0.0
KAW,,,2007.0,,,[],Counter(),0.0
Peaceful Warrior,4326927.0,"Drama,Romance,Sport",2006.0,7.2,30303.0,[],Counter(),0.0
The Daytrippers,2084559.0,,1997.0,,,"['New York City', 'Long Island']",Counter({'Long Island': 1}),0.5
Circle of Friends,23397365.0,,1995.0,,,"['Ireland', 'Knockglen', 'Dublin', 'Dublin', 'England', 'England']","Counter({'Dublin': 2, 'England': 2, 'Ireland': 1})",0.8333333333333334
On the Road,3794312.0,,2012.0,,,[],Counter(),0.0
The Bad News Bears Go to Japan,,,1978.0,,,['Japan'],Counter(),0.0
Heavy Metal in Baghdad,,"Documentary,Music,War",2007.0,7.6,1170.0,"['Iraq', 'Baghdad']",Counter(),0.0
Batman Forever,336529844.0,,1995.0,,,['Gotham City'],Counter(),0.0
Safe,512245.0,Drama,1995.0,7.1,17823.0,[],Counter(),0.0
Air Bud: Spikes Back,,,2003.0,,,[],Counter(),0.0
The Flintstones: On the Rocks,,,,,,['Rockapulco'],Counter(),0.0
Stormy Monday,,,1988.0,,,"['Newcastle', 'Newcastle']",Counter({'Newcastle': 2}),1.0
Gunfighters of Casa Grande,,,,,,['Mexico'],Counter({'Mexico': 1}),1.0
The Hitman,4654288.0,,1991.0,,,['Seattle'],Counter({'Seattle': 1}),1.0
Love in the Time of Cholera,31337584.0,"Drama,Romance",2007.0,6.4,24341.0,"['Cartagena', 'Colombia']",Counter(),0.0
Transylvania 6-5000,7196872.0,,1985.0,,,"['Transylvania', 'New York City', 'Transylvania']",Counter({'Transylvania': 2}),0.6666666666666666
Shallow Hal,141069860.0,,2001.0,,,[],Counter(),0.0
A Little Trip to Heaven,,,2005.0,,,"['North Hastings', 'Minnesota']",Counter({'Minnesota': 1}),0.5
Another Cinderella Story,,,2008.0,,,[],Counter(),0.0
The Fifth Element,263920180.0,,1997.0,,,[],Counter(),0.0
Blade Runner,33139618.0,,1982.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Killjoy,,,,,,[],Counter(),0.0
Bedazzled,90383208.0,"Comedy,Fantasy",2000.0,6.1,113881.0,"['San Francisco', 'Oakland', 'the United States']","Counter({'San Francisco': 1, 'Oakland': 1})",0.6666666666666666
Revolution,358574.0,,1985.0,,,['New York'],Counter({'New York': 1}),1.0
Splice,26857459.0,,2009.0,,,[],Counter(),0.0
Cyberstalker,,,2012.0,,,[],Counter(),0.0
Sky Pirates,,,1986.0,,,"['Washington', 'D.C']",Counter({'Washington': 1}),0.5
Snakes on a Plane,62022014.0,,2006.0,,,"['U.S.', 'Hawaii', 'Los Angeles', 'Los Angeles', 'Bali']","Counter({'Los Angeles': 2, 'Hawaii': 1})",0.6
Planet Raptor,,,2009.0,,,[],Counter(),0.0
The Christmas Toy,,,1986.0,,,[],Counter(),0.0
The Taking of Pelham 1 2 3,150166126.0,,2009.0,,,"['Coney Island', 'Coney Island']",Counter(),0.0
Final Fantasy: The Spirits Within,85131830.0,"Action,Adventure,Animation",2001.0,6.4,84603.0,['New York City'],Counter(),0.0
The Threepenny Opera,,,1931.0,,,[],Counter(),0.0
Crazy Joe,,"Crime,Drama",1974.0,6.2,715.0,['New York'],Counter({'New York': 1}),1.0
Cocaine Wars,,"Action,Drama",1985.0,4.3,417.0,['Miami'],Counter({'Miami': 1}),1.0
Jane Eyre,5200601.0,,1996.0,,,['Madeira'],Counter(),0.0
Gnomeo and Juliet,193967670.0,,2011.0,,,['Paris'],Counter({'Paris': 1}),1.0
Money Movers,,,1979.0,,,[],Counter(),0.0
High Art,1929168.0,,1998.0,,,[],Counter(),0.0
"10,000 BC",269784201.0,"Action,Adventure,Drama",2008.0,5.1,136567.0,['Egypt'],Counter({'Egypt': 1}),1.0
Barney's Great Adventure,12218638.0,,1998.0,,,[],Counter(),0.0
The Day,,,2011.0,,,[],Counter(),0.0
And Soon the Darkness,,"Drama,Horror,Mystery",2010.0,5.1,19000.0,['Argentina'],Counter(),0.0
Tenacious D in The Pick of Destiny,13908762.0,,2006.0,,,"['Kickapoo', 'Missouri', 'Hollywood', 'Hollywood', 'the United States', 'L.A.']","Counter({'Hollywood': 2, 'Missouri': 1})",0.5
Loch Ness,,"Adventure,Drama,Fantasy",1996.0,5.5,4970.0,"['Los Angeles', 'Scotland', 'Scotland', 'London', 'Scotland']","Counter({'Scotland': 3, 'Los Angeles': 1, 'London': 1})",1.0
The Mists of Avalon,,,2001.0,,,"['Britain', 'Avalon', 'Britain', 'Cornwall', 'Orkney', 'Camelot', 'Avalon', 'Avalon', 'Camelot', 'Avalon', 'Beltane', 'Avalon', 'Camelot', 'Orkney', 'Glastonbury', 'Britain', 'Orkney', 'Camelot', 'Camelot', 'North Wales', 'Pendragon', 'Wales', 'Camelot', 'Scotland', 'Camelot', 'Britain', 'Camelot', 'Avalon', 'Glastonbury', 'Morgaine', 'Camelot', 'Avalon', 'Avalon', 'Glastonbury']","Counter({'Avalon': 8, 'Glastonbury': 3, 'Cornwall': 1, 'North Wales': 1, 'Wales': 1, 'Scotland': 1})",0.4411764705882353
De Sade,,,1969.0,,,"['La Coste', 'Italy', 'Italy']","Counter({'Italy': 2, 'La Coste': 1})",1.0
The Blue Bird,887000.0,"Adventure,Drama,Family",1976.0,5.4,1287.0,[],Counter(),0.0
The Body,,,2001.0,,,['Jerusalem'],Counter({'Jerusalem': 1}),1.0
Invasion of Astro-Monster,,,1965.0,,,['Japan'],Counter(),0.0
The Naked Edge,,"Crime,Mystery,Thriller",1961.0,6.6,1564.0,[],Counter(),0.0
Casino Royale,41700000.0,,1967.0,,,[],Counter(),0.0
Driving Me Crazy,,"Adventure,Comedy",1991.0,3.5,774.0,"['East and', 'West Germany', 'the United States', 'the U.S.', 'East Germany', 'East Germany', 'Los Angeles']",Counter({'Los Angeles': 1}),0.14285714285714285
The Bedford Incident,,"Drama,Thriller",1965.0,7.3,6125.0,[],Counter(),0.0
The Christmas Kid,,"Drama,Western",1967.0,5.4,71.0,[],Counter(),0.0
Robin and Marian,,"Adventure,Drama,Romance",1976.0,6.5,14224.0,"['France', 'England', 'England']",Counter({'England': 2}),0.6666666666666666
Night Train,,,2007.0,,,[],Counter(),0.0
Thru the Moebius Strip,,"Adventure,Animation,Sci-Fi",2005.0,5.1,607.0,[],Counter(),0.0
Santa Baby 2,,,2009.0,,,['New York City'],Counter(),0.0
Left Behind II: Tribulation Force,,"Action,Drama,Fantasy",2002.0,4.8,4568.0,"['Israel', 'US', 'Israel', 'Israel', 'Israel', 'Chicago', 'Israel', 'Chicago']",Counter({'Chicago': 2}),0.25
Charlie's Angels,264105545.0,,2000.0,,,[],Counter(),0.0
The Swiss Conspiracy,,,1976.0,,,"['Geneva', 'Zürich', 'Texas', 'Chicago']","Counter({'Geneva': 1, 'Texas': 1, 'Chicago': 1})",0.75
Bob Roberts,4479470.0,"Comedy,Drama",1992.0,7.0,15833.0,['Pennsylvania'],Counter({'Pennsylvania': 1}),1.0
Journey to lasta,,,2004.0,,,"['Ethiopia', 'America']",Counter(),0.0
Wanted,341433252.0,"Action,Crime,Thriller",2008.0,6.7,414769.0,"['Chicago', 'Moravia', 'Chicago', 'Moravia']","Counter({'Chicago': 2, 'Moravia': 2})",1.0
Pokemon: Spell Of The Unown,68411275.0,,2001.0,,,"['Greenfield', 'Greenfield']",Counter({'Greenfield': 2}),1.0
The Singing Detective,337174.0,"Comedy,Crime,Musical",2003.0,5.4,9019.0,[],Counter(),0.0
"Goodbye, New York",,,1985.0,,,"['New York', 'Paris', 'Israel']","Counter({'New York': 1, 'Paris': 1})",0.6666666666666666
Mean Machine,7310206.0,,2001.0,,,"['England', 'Germany', 'Longmarsh']",Counter({'England': 1}),0.3333333333333333
Deathstalker and the Warriors from Hell,,"Action,Adventure,Fantasy",1988.0,2.8,2410.0,"['Southland', 'Arandor']",Counter(),0.0
Escape,,Thriller,1948.0,6.6,444.0,"['Hendley', 'England', 'France']","Counter({'Hendley': 1, 'England': 1})",0.6666666666666666
Rules of Engagement,,,2000.0,,,"['U.S.', 'Yemen', 'the States', 'U.S.', 'the United States', 'Vietnam']",Counter(),0.0
BloodRayne II: Deliverance,,,2007.0,,,[],Counter(),0.0
Slap Her... She's French,,,2002.0,,,"['Splendona', 'Texas', 'France', 'France', 'Paris']","Counter({'Texas': 1, 'Paris': 1})",0.4
Exit Wounds,79958599.0,,2001.0,,,"['Detroit', 'Michigan', 'the United States', 'Detroit']","Counter({'Detroit': 2, 'Michigan': 1})",0.75
Soldier,14594226.0,"Action,Drama,Sci-Fi",1998.0,6.0,60376.0,[],Counter(),0.0
Barbarian Queen II: The Empress Strikes Back,,,1989.0,,,[],Counter(),0.0
The Gendarme in New York,,,1965.0,,,"['St. Tropez', 'New York City', 'New York', 'Le Havre', 'America', 'New York', 'Saint Tropez', 'America']",Counter({'New York': 2}),0.25
Body Armour,,"Action,Thriller",2007.0,4.0,1041.0,['Barcelona'],Counter(),0.0
Southern Comfort,,,1981.0,,,[],Counter(),0.0
The Man in the White Suit,,"Comedy,Drama,Sci-Fi",1951.0,7.2,10984.0,"['England', 'Birnley']",Counter({'England': 1}),0.5
Daddy and Them,,"Comedy,Drama",2001.0,5.6,2586.0,[],Counter(),0.0
The Princess Academy,,Comedy,1987.0,3.3,216.0,[],Counter(),0.0
Dadnapped,,,2008.0,,,[],Counter(),0.0
The Dancer Upstairs,,"Crime,Drama,Thriller",2002.0,6.8,6938.0,[],Counter(),0.0
State of Grace,,,1990.0,,,"[""New York's""]",Counter(),0.0
Inland Empire,4028293.0,,2006.0,,,"['Inland Empire', 'Los Angeles', 'Poland', 'Inland Empire', 'Poland', 'Pomona']","Counter({'Poland': 2, 'Los Angeles': 1, 'Pomona': 1})",0.6666666666666666
Dreamkeeper,,,2003.0,,,[],Counter(),0.0
Chronicle of a Disappearance,,,1997.0,,,['Israel'],Counter(),0.0
Enemy at the Gates,96976270.0,,2001.0,,,"['Stalingrad', 'Stalingrad', 'Stalingrad', 'Zossen']",Counter(),0.0
Leaving Las Vegas,32029928.0,,1995.0,,,"['Hollywood', 'Las Vegas', 'Las Vegas']","Counter({'Las Vegas': 2, 'Hollywood': 1})",1.0
Christopher and His Kind,,,2011.0,,,"['Los Angeles', 'England', 'Germany', 'Berlin', 'Hollywood', 'Berlin', 'Berlin', 'Berlin', 'England', 'Germany', 'England', 'Berlin', 'Berlin', 'East Berlin', 'America']","Counter({'Berlin': 6, 'England': 3, 'Los Angeles': 1, 'Hollywood': 1, 'East Berlin': 1})",0.8
Claire Dolan,,Drama,1998.0,6.7,1432.0,"['New York City', 'Newark', 'New Jersey', 'New York', 'Seattle', 'Chicago']","Counter({'Newark': 1, 'New Jersey': 1, 'New York': 1, 'Seattle': 1, 'Chicago': 1})",0.8333333333333334
Camping del terrore,,,1997.0,,,[],Counter(),0.0
G.I. Joe: The Movie,,,1987.0,,,[],Counter(),0.0
Waterland,1100218.0,,1992.0,,,['England'],Counter({'England': 1}),1.0
The Absinthe Drinkers,,,2012.0,,,"['Montmartre', 'Paris', 'Tuscany', 'Poland']","Counter({'Paris': 1, 'Poland': 1})",0.5
The Lord of the Rings: The Two Towers,926047111.0,"Action,Adventure,Drama",2002.0,8.8,1827522.0,"['Mordor', 'Mordor', 'Rohan', 'Edoras', 'Orthanc', 'Ithilien', 'Rivendell', 'Gondor', 'Rohan', 'Fangorn', 'Fangorn', 'Isengard', 'Isengard', 'Osgiliath']",Counter(),0.0
Night at the Museum: Battle of the Smithsonian,413106170.0,,2009.0,,,"['Washington DC', 'Washington', 'New York', 'New York']","Counter({'New York': 2, 'Washington': 1})",0.75
Copying Beethoven,,"Biography,Drama,Music",2006.0,6.7,14210.0,[],Counter(),0.0
Me and You and Everyone We Know,8012838.0,,2005.0,,,[],Counter(),0.0
Aakhari Decision,,"Action,Drama,Thriller",2010.0,5.9,80.0,"['the United States', 'India', 'Greece']",Counter(),0.0
Reefer Madness,,,2005.0,,,['Germany'],Counter(),0.0
Jaya Ganga,,,1998.0,,,"['Paris', 'Paris', 'Paris']",Counter({'Paris': 3}),1.0
Hope Springs,,"Comedy,Romance",2003.0,5.4,7964.0,"['Hope', 'Vermont', 'Hope', 'Hope', 'Shiny Shores']","Counter({'Hope': 3, 'Vermont': 1})",0.8
The Diary of Anne Frank,,"Biography,Drama,Family",1959.0,7.4,13876.0,"['Amsterdam', 'Normandy', 'Rotterdam']","Counter({'Amsterdam': 1, 'Normandy': 1})",0.6666666666666666
Sherlock Holmes,,,2009.0,,,"['London', 'Newhaven', 'Whitechapel', 'Helmsmouth', 'London']",Counter({'London': 2}),0.4
Edge of Darkness,81124129.0,"Action,Adventure,Drama",2010.0,6.6,100333.0,"['Boston', 'U.S.', 'Massachusetts', 'U.S.', 'Northmoor']","Counter({'Boston': 1, 'Massachusetts': 1})",0.4
Fierce Creatures,,,1997.0,,,"['London', 'New Zealand']",Counter({'London': 1}),0.5
Rapid Fire,,"Action,Crime,Drama",1992.0,6.3,10626.0,"['Thailand', 'China', 'Los Angeles', 'Chicago', 'chicago']","Counter({'China': 1, 'Los Angeles': 1, 'Chicago': 1})",0.6
La Casa 3,,,1988.0,,,[],Counter(),0.0
The Deal,20035.0,,2004.0,,,['America'],Counter(),0.0
The Plot to Kill Hitler,,,1990.0,,,[],Counter(),0.0
Scorchers,,"Comedy,Drama",1991.0,5.5,693.0,['Louisiana'],Counter({'Louisiana': 1}),1.0
Amy,,"Drama,Family",1981.0,6.4,626.0,[],Counter(),0.0
The Sheriff of Fractured Jaw,,"Comedy,Romance,Western",1958.0,6.0,1398.0,"['Fractured Jaw', 'Fractured Jaw']",Counter(),0.0
Spookies,,"Comedy,Horror",1986.0,4.9,4516.0,[],Counter(),0.0
The Expendables,274470394.0,,2010.0,,,"['New Orleans', 'Vilena', 'Vilena', 'Vilena']",Counter({'New Orleans': 1}),0.25
Behind the Wall,,,2008.0,,,"['Maine', 'Harrison Bay']",Counter({'Maine': 1}),0.5
It's My Country Too: Muslim Americans,,,,,,"['US', 'America', 'America', 'America', 'Iraq', 'America']",Counter(),0.0
Il grido,,Drama,1957.0,7.6,5566.0,"['Goriano', 'Australia', 'Virginia', 'Venezuela', 'Goriano', 'Virginia', 'Virginia', 'Goriano']",Counter({'Virginia': 3}),0.375
Surveillance,1001871.0,,2007.0,,,['Nebraska'],Counter({'Nebraska': 1}),1.0
Mrs. Brown,,,1997.0,,,"['Scotland', 'London']","Counter({'Scotland': 1, 'London': 1})",1.0
Groove Room 3D,,,1975.0,,,['London'],Counter({'London': 1}),1.0
On Golden Pond,119285432.0,,1981.0,,,[],Counter(),0.0
A Dry White Season,,,1989.0,,,[],Counter(),0.0
Die Jungfrau auf dem Dach,,,1954.0,,,[],Counter(),0.0
Bride of Chucky,50692188.0,"Comedy,Horror,Thriller",1998.0,5.6,66270.0,['New Jersey'],Counter({'New Jersey': 1}),1.0
Man of La Mancha,,,1972.0,,,[],Counter(),0.0
City on Fire,784181.0,"Action,Drama",1979.0,4.4,1651.0,['U.S.'],Counter(),0.0
15 Minutes,,,2001.0,,,"['New York City', 'Russia', 'Warsaw', 'America', 'Warsaw', 'Hollywood', 'Warsaw', 'Warsaw', 'Warsaw', 'Warsaw', 'Warsaw', 'Warsaw', 'Warsaw']","Counter({'Warsaw': 9, 'Russia': 1, 'Hollywood': 1})",0.8461538461538461
Gods and Monsters,6451628.0,"Biography,Drama",1998.0,7.3,33154.0,[],Counter(),0.0
Bugsy Malone,2783840.0,"Comedy,Crime,Family",1976.0,6.8,19876.0,"['Hollywood', 'Hollywood', 'Hollywood']",Counter({'Hollywood': 3}),1.0
Miracle at St. Anna,9290894.0,,2008.0,,,"['New York City', 'Italy', 'Tuscany', 'St. Anna', 'Florence', 'Bahamas']","Counter({'Italy': 1, 'Florence': 1})",0.3333333333333333
The Mask of Zorro,250288523.0,,1998.0,,,"['Spain', 'Las Californias', 'Spain', 'Spain', 'California', 'California', 'the United States', 'California']",Counter({'California': 3}),0.375
The Foursome,,Comedy,2006.0,4.4,564.0,[],Counter(),0.0
Welcome to Mooseport,14000000.0,"Comedy,Romance",2004.0,5.3,13664.0,"['the United States', 'Mooseport', 'Maine', 'Mooseport', 'Mooseport', 'Maine']",Counter({'Maine': 2}),0.3333333333333333
Slipstream,,"Action,Sci-Fi,Thriller",2005.0,4.5,3556.0,[],Counter(),0.0
The Duchess,43306325.0,"Biography,Drama,History",2008.0,6.9,88010.0,"['Devonshire', 'Devonshire']",Counter(),0.0
The Inn of the Sixth Happiness,,"Biography,Drama,War",1958.0,7.2,5531.0,"['China', 'China', 'China', 'China', 'Japan', 'Yang Cheng']",Counter({'China': 4}),0.6666666666666666
Trauma,,,1993.0,,,[],Counter(),0.0
Planet 51,105432013.0,"Adventure,Animation,Comedy",2009.0,6.0,59365.0,"['America', 'Glipforg', 'U.S.', 'the Soviet Union', 'U.S.', 'United States']",Counter(),0.0
The Object of Beauty,,"Comedy,Crime,Drama",1991.0,5.6,2360.0,['London'],Counter({'London': 1}),1.0
The Three Musketeers,53898845.0,"Action,Adventure,Romance",1993.0,6.4,60590.0,"['France', 'Paris', 'France', 'England', 'Paris', 'England', 'England']","Counter({'England': 3, 'Paris': 2})",0.7142857142857143
Le Divorce,12991996.0,,2003.0,,,"['Paris', 'Paris', 'Paris', 'Paris']",Counter({'Paris': 4}),1.0
Confessions of an Action Star,,,2008.0,,,[],Counter(),0.0
Dracula: Dead and Loving It,10772144.0,"Comedy,Fantasy,Horror",1995.0,5.8,46062.0,"['London', 'Transylvania', 'England', 'England']","Counter({'England': 2, 'London': 1, 'Transylvania': 1})",1.0
The Weight of Chains,,"Documentary,History,News",2010.0,8.1,4568.0,"['Yugoslavia', 'Yugoslavia', 'Yugoslavia', 'Yugoslavia', 'Yugoslavia', 'U.S.', 'Yugoslavia', 'U.S.', 'Yugoslavia', 'Yugoslavia', 'Bosnia', 'Kosovo', 'Kosovo', 'Kingdom of Serbia', 'Yugoslavia', 'Greater Albania', 'Yugoslavia', 'Kosovo', 'Gospić', 'Croatia', 'the European Union', 'Yugoslavia']",Counter(),0.0
Santa Claus: The Movie,23717291.0,,1985.0,,,['New York City'],Counter(),0.0
Xtro 3: Watch the Skies,,,1995.0,,,[],Counter(),0.0
The Golden Compass,372234864.0,,2007.0,,,['Bolvangar'],Counter(),0.0
A Price Above Rubies,1081957.0,"Drama,Romance",1998.0,6.5,2966.0,['Brooklyn'],Counter({'Brooklyn': 1}),1.0
The Red Baron,,,2008.0,,,"['Lille', 'Germany', 'Berlin']",Counter({'Berlin': 1}),0.3333333333333333
Our Man in Marrakesh,,"Adventure,Comedy,Crime",1966.0,5.7,916.0,"['Casablanca', 'Marrakesh']",Counter(),0.0
Love Walked In,,"Drama,Thriller",1997.0,5.3,451.0,[],Counter(),0.0
Miss Congeniality,,"Action,Comedy,Crime",2000.0,6.3,235409.0,"['San Antonio', 'Texas', 'New Jersey', ""Rhode Island's""]","Counter({'San Antonio': 1, 'Texas': 1, 'New Jersey': 1})",0.75
Never Say Never Again,160000000.0,,1983.0,,,"['London', 'US', 'England', 'Bahamas', 'Nice', 'France', 'Palmyra', 'Bahamas']","Counter({'London': 1, 'England': 1, 'Nice': 1, 'Palmyra': 1})",0.5
Amelia,19642013.0,,2009.0,,,"['Kansas', 'Hawaii']","Counter({'Kansas': 1, 'Hawaii': 1})",1.0
Fay Grim,,,2006.0,,,"['Paris', 'U.S.']",Counter({'Paris': 1}),0.5
Lord Jim,,"Adventure,Drama,Romance",1965.0,6.7,4330.0,"['Mecca', 'Patusan', 'Patusan', 'Patusan']",Counter({'Mecca': 1}),0.25
Stan Helsing,11014125.0,,2009.0,,,"['Linwood', 'Ventnor', 'Margate']","Counter({'Linwood': 1, 'Margate': 1})",0.6666666666666666
Taken,226830568.0,,2009.0,,,"['Paris', 'Spain', 'Paris', 'U.S.']",Counter({'Paris': 2}),0.5
The Others,218947037.0,"Horror,Mystery,Thriller",2001.0,7.6,402218.0,"['the British', 'Crown Dependency', 'Jersey']",Counter({'Jersey': 1}),0.3333333333333333
The Paperboy,,,1994.0,,,['California'],Counter({'California': 1}),1.0
Van Helsing,300257475.0,,2004.0,,,"['Transylvania', 'Rome', 'Budapest', 'Budapest', 'Rome']","Counter({'Rome': 2, 'Transylvania': 1})",0.6
Anonymous,15395087.0,"Drama,Thriller",2011.0,6.8,42439.0,"['Salisbury', 'Southampton', 'Southampton', 'Southampton', 'Southampton', 'Stratford']","Counter({'Southampton': 4, 'Salisbury': 1, 'Stratford': 1})",1.0
Inception,825532764.0,"Action,Adventure,Sci-Fi",2010.0,8.8,2611469.0,"['U.S.', 'Sydney', 'Los Angeles', 'U.S.', 'U.S.', 'Los Angeles']","Counter({'Los Angeles': 2, 'Sydney': 1})",0.5
De Voortrekkers,,"Drama,History",1916.0,5.7,56.0,[],Counter(),0.0
Murderer,,,2009.0,,,[],Counter(),0.0
Lassie,,"Adventure,Comedy,Drama",2005.0,6.7,4739.0,['Scotland'],Counter({'Scotland': 1}),1.0
Nine,53998806.0,,2009.0,,,"['Rome', 'Rome', 'Rome', 'Anguillara']",Counter({'Rome': 3}),0.75
Hollow Man,190213455.0,,2000.0,,,[],Counter(),0.0
The Devil's Advocate,152944660.0,,1997.0,,,"['Gainesville', 'Florida', 'New York', 'Manhattan', 'Gainesville', 'United States', 'U.S.']","Counter({'Gainesville': 2, 'Florida': 1, 'New York': 1, 'Manhattan': 1})",0.7142857142857143
Booky Makes Her Mark,,,2006.0,,,"['Toronto', 'Muskoka']",Counter({'Toronto': 1}),0.5
The Inner Circle,,"Biography,Crime,Drama",1991.0,6.9,2196.0,[],Counter(),0.0
To Catch a Killer,,,1992.0,,,"['Des Plaines', 'IL']",Counter({'Des Plaines': 1}),0.5
The Company Men,4882577.0,Drama,2010.0,6.7,49130.0,[],Counter(),0.0
The Loneliest Planet,,"Drama,Thriller",2011.0,5.6,4377.0,[],Counter(),0.0
Welcome To Sarajevo,,,1997.0,,,"['Sarajevo', 'Bosnia and Herzegovina', 'Sarajevo', 'Sarajevo', 'England', 'Italy', 'London', 'London', 'Sarajevo', 'Sarajevo', 'Sarajevo', 'Sarajevo', 'Sarajevo', 'Sarajevo', 'Sarajevo', 'Sarajeva', 'England']","Counter({'England': 2, 'London': 2, 'Italy': 1})",0.29411764705882354
Haggard: The Movie,,,2003.0,,,[],Counter(),0.0
Huckleberry Finn,,"Adventure,Family,Musical",1974.0,5.6,728.0,['Missouri'],Counter({'Missouri': 1}),1.0
Posse,18289763.0,,1993.0,,,"['Cuba', 'New Orleans', 'US', 'New Orleans', 'Freemanville', 'cutterstown', 'Freemanville', 'Bates', 'Freemanville', 'Freemanville', 'Freemanville', 'Freemanville']","Counter({'New Orleans': 2, 'Cuba': 1, 'Bates': 1})",0.3333333333333333
Martha & Ethel,,"Biography,Documentary",1994.0,7.1,68.0,['New York'],Counter({'New York': 1}),1.0
Stage Fright,,,1950.0,,,"['London', 'London']",Counter({'London': 2}),1.0
Persepolis,22752488.0,,2007.0,,,"['Iran', 'Tehran', 'US', 'Iran', 'Iran', 'the Soviet Union', 'Vienna', 'Austria', 'Vienna', 'Iran', 'Iran', 'Iran', 'Iran']",Counter({'Vienna': 2}),0.15384615384615385
The Russia House,22998000.0,,1990.0,,,"['Moscow', ""the Soviet Union's"", 'Lisbon', 'USA', 'USSR', 'the United States', 'U.S.', 'London', 'USSR', 'Moscow', 'USSR', 'Lisbon']","Counter({'Moscow': 2, 'Lisbon': 2, 'London': 1})",0.4166666666666667
All Dogs Go to Heaven,27100027.0,,1989.0,,,"['New Orleans', 'Louisiana']","Counter({'New Orleans': 1, 'Louisiana': 1})",1.0
The Other Boleyn Girl,77713866.0,,2008.0,,,"['England', 'Norfolk', 'England', 'Wiltshire', 'France', 'Norfolk', 'England', 'England', 'Norfolk', 'England', 'England', 'England']","Counter({'England': 7, 'Norfolk': 3})",0.8333333333333334
Direct Contact,,"Action,Thriller",2009.0,4.2,3156.0,[],Counter(),0.0
Nim's Island,100076342.0,,2008.0,,,[],Counter(),0.0
Nate and Hayes,1963756.0,,1983.0,,,[],Counter(),0.0
The Thief and the Cobbler,669276.0,,1995.0,,,"['the Golden City', ""the Golden City's"", 'the Golden City', 'Mombassa', 'The Golden City', 'Baghdad']",Counter(),0.0
The Dark Crystal,40577001.0,"Adventure,Family,Fantasy",1982.0,7.1,73177.0,[],Counter(),0.0
Alone in the Dark II,,,2009.0,,,[],Counter(),0.0
La Joven,,,1960.0,,,['Carolina'],Counter({'Carolina': 1}),1.0
Rat Race,85498534.0,"Action,Adventure,Comedy",2001.0,6.5,125020.0,"['Las Vegas', 'Silver City', 'New Mexico', 'Silver City', 'Silver City', 'Silver City', 'Silver City', 'El Paso', 'Silver City']","Counter({'Silver City': 6, 'Las Vegas': 1, 'New Mexico': 1, 'El Paso': 1})",1.0
A Thousand Years of Good Prayers,,Drama,2007.0,6.7,1177.0,"['Beijing', 'Spokane', 'Washington', 'China', 'the United States', 'Iran', 'the United States']","Counter({'Spokane': 1, 'Washington': 1, 'China': 1})",0.42857142857142855
