title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
Boys Don't Cry,11533945.0,"Biography,Crime,Drama",1999.0,7.5,104871.0,"['Falls City', 'Nebraska', 'Memphis', 'Falls City', 'Falls City']","Counter({'Falls City': 3, 'Nebraska': 1, 'Memphis': 1})",1.0
Barbie and the Three Musketeers,,,2009.0,,,"['Gascony', 'Paris']",Counter({'Paris': 1}),0.5
First Love,,,1977.0,,,[],Counter(),0.0
Meet Me in St. Louis,,,1944.0,,,"['St. Louis', 'St. Louis', 'Missouri', 'New York', 'St. Louis']","Counter({'Missouri': 1, 'New York': 1})",0.4
Whipped,,,2000.0,,,[],Counter(),0.0
Vanishing on 7th Street,,"Horror,Mystery,Thriller",2010.0,4.9,27691.0,"['Detroit', 'the Roanoke Colony', 'Chicago', 'the Roanoke Colony', 'Chicago']","Counter({'Chicago': 2, 'Detroit': 1})",0.6
Afterglow,,,1997.0,,,"['Montreal', 'Canada', 'Montreal', 'Canada', 'Montreal', 'Lekh']","Counter({'Montreal': 3, 'Canada': 2})",0.8333333333333334
Common Law Cabin,,,1967.0,,,[],Counter(),0.0
Komodo vs. Cobra,,,2005.0,,,[],Counter(),0.0
The Student Prince in Old Heidelberg,,"Drama,Romance",1927.0,7.6,1696.0,"['Karlsburg', 'Heidelberg']",Counter({'Heidelberg': 1}),0.5
The Prophecy 3: The Ascent,,,2000.0,,,[],Counter(),0.0
Feather Dusted,,,1955.0,,,[],Counter(),0.0
Miss Representation,,,2011.0,,,[],Counter(),0.0
Night School,,"Horror,Mystery,Thriller",1981.0,5.6,3376.0,['Boston'],Counter({'Boston': 1}),1.0
Looney Tunes: Back in Action,68514844.0,"Adventure,Animation,Comedy",2003.0,5.8,41078.0,"['Las Vegas', 'Las Vegas', 'Death Valley', 'Paris']","Counter({'Las Vegas': 2, 'Death Valley': 1, 'Paris': 1})",1.0
Preacher's Kid,515065.0,"Drama,Music,Romance",2010.0,5.0,901.0,"['Augusta', 'GA']",Counter({'Augusta': 1}),0.5
The Missouri Breaks,,"Drama,Western",1976.0,6.5,12763.0,['Missouri'],Counter({'Missouri': 1}),1.0
The Crucible,7343114.0,,1996.0,,,"['Salem', 'Massachusetts', 'Beverly', 'Barbados', 'Salem']","Counter({'Salem': 2, 'Massachusetts': 1, 'Beverly': 1})",0.8
5 Against the House,,,1955.0,,,"['Reno', 'Nevada', 'Reno', 'Reno', 'Reno']","Counter({'Reno': 4, 'Nevada': 1})",1.0
The Sea Ghost,,,1931.0,,,['New Orleans'],Counter({'New Orleans': 1}),1.0
Fight for Life,,,1987.0,,,"['Ohio', 'England', 'America']","Counter({'Ohio': 1, 'England': 1})",0.6666666666666666
The Foundling,,Drama,1915.0,5.4,23.0,"['Italy', 'Italy']",Counter({'Italy': 2}),1.0
Toby Tyler,,,1960.0,,,[],Counter(),0.0
A Better Life,1759252.0,"Drama,Romance",2011.0,7.2,16691.0,"['Mexico', 'El Salvador']",Counter({'Mexico': 1}),0.5
The Strip,,"Crime,Drama,Film-Noir",1951.0,6.1,743.0,[],Counter(),0.0
Trifling Women,,,1922.0,,,[],Counter(),0.0
Hop Harrigan,,,1946.0,,,[],Counter(),0.0
An American Tail: Fievel Goes West,65435625.0,,1991.0,,,"['The Bronx', 'Green River', 'New York']","Counter({'Green River': 1, 'New York': 1})",0.6666666666666666
Visas and Virtue,,"Biography,Drama,Short",1997.0,6.6,154.0,"['Kaunas', 'Lithuania']",Counter(),0.0
The Substitute 4: Failure Is Not An Option,,,2001.0,,,[],Counter(),0.0
The Best of Times,,"Comedy,Drama,Sport",1986.0,6.0,8413.0,"['Bakersfield', 'Bakersfield', 'Reno', 'Bakersfield']","Counter({'Bakersfield': 3, 'Reno': 1})",1.0
Hamal 18,,,2004.0,,,[],Counter(),0.0
Awake,32685679.0,"Crime,Drama,Mystery",2007.0,6.5,81865.0,[],Counter(),0.0
Over 21,,Comedy,1945.0,6.3,410.0,"['Hollywood', 'Hollywood', 'Tetley Field', 'Florida']","Counter({'Hollywood': 2, 'Florida': 1})",0.75
Bury My Heart at Wounded Knee,,,2007.0,,,"['U.S.', 'Dakotas', 'Washington DC']",Counter(),0.0
China Gate,,,1957.0,,,"['America', 'Red China', 'America', 'Moscow', 'America']",Counter({'Moscow': 1}),0.2
Berserker,,,1987.0,,,[],Counter(),0.0
Necromancy,,Horror,1972.0,4.6,1093.0,['Lilith'],Counter(),0.0
Formosa,,Comedy,2005.0,6.8,63.0,"['Albuquerque', 'New Mexico', 'California', 'New Mexico']","Counter({'New Mexico': 2, 'Albuquerque': 1, 'California': 1})",1.0
Multiplicity,21075014.0,"Comedy,Romance,Sci-Fi",1996.0,6.1,35733.0,"['Los Angeles', 'Miami', 'Florida']","Counter({'Los Angeles': 1, 'Miami': 1, 'Florida': 1})",1.0
Blood Hook,,,1987.0,,,"['Wisconsin', 'Hayward', 'Wisconsin']","Counter({'Wisconsin': 2, 'Hayward': 1})",1.0
Man In The Mirror: The Michael Jackson Story,,,2004.0,,,[],Counter(),0.0
Submarine command,1000000.0,,1951.0,,,[],Counter(),0.0
Black River,,,2001.0,,,"['Los Angeles', 'Black River', ""Black River's""]","Counter({'Los Angeles': 1, 'Black River': 1})",0.6666666666666666
The Wind,,"Drama,Romance,Thriller",1928.0,8.0,7339.0,"['Virginia', 'Virginia']",Counter({'Virginia': 2}),1.0
MASH,81600000.0,"Comedy,Drama,War",1970.0,7.4,79090.0,"['U.S.', 'Seoul', 'Kokura', 'Japan', 'U.S.', 'Dover', 'Japan']",Counter({'Dover': 1}),0.14285714285714285
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",507941.0,"Biography,Documentary",1999.0,7.5,5834.0,"['Canada', 'Poland', 'Poland', 'United States']","Counter({'Poland': 2, 'Canada': 1})",0.75
Blue Chips,23070663.0,,1994.0,,,[],Counter(),0.0
The Mystery of Mr. X,,"Comedy,Crime,Mystery",1934.0,6.9,514.0,['London'],Counter({'London': 1}),1.0
Mr. Hex,,Comedy,1946.0,5.9,340.0,[],Counter(),0.0
Queen Bee,,"Drama,Romance",1955.0,6.7,2716.0,['Georgia'],Counter({'Georgia': 1}),1.0
Meatballs 4,,,1992.0,,,[],Counter(),0.0
They Won't Believe Me,,"Drama,Film-Noir,Romance",1947.0,7.2,3036.0,"['New York City', 'Montreal', 'Los Angeles', 'Reno', 'Jamaica', 'Los Angeles']","Counter({'Los Angeles': 2, 'Montreal': 1, 'Reno': 1, 'Jamaica': 1})",0.8333333333333334
Back in the Day,,"Action,Crime,Drama",2005.0,4.4,821.0,[],Counter(),0.0
Nevada Smith,,,1966.0,,,"['Abilene', 'Texas', 'Louisiana']","Counter({'Abilene': 1, 'Texas': 1, 'Louisiana': 1})",1.0
Riding in Cars with Boys,35743308.0,"Biography,Comedy,Drama",2001.0,6.5,30882.0,[],Counter(),0.0
Ruins of the Reich,,,,,,[],Counter(),0.0
Legally Blondes,,,2009.0,,,['Great Britain'],Counter(),0.0
Dead Tone,,,2007.0,,,[],Counter(),0.0
Longshot,,,2002.0,,,"['L.A.', 'New York City', 'New York']",Counter({'New York': 1}),0.3333333333333333
Street Knight,,,1993.0,,,[],Counter(),0.0
Day-Time Wife,,"Comedy,Romance",1939.0,6.5,825.0,[],Counter(),0.0
Last Will,,,2010.0,,,[],Counter(),0.0
Dreamland,,"Horror,Mystery,Sci-Fi",2007.0,3.5,1128.0,"['Nevada', 'Las Vegas', 'Reno', 'Dreamland']","Counter({'Nevada': 1, 'Las Vegas': 1, 'Reno': 1})",0.75
The White Sister,,"Drama,Romance",1923.0,6.9,571.0,"['Italy', 'Saracinesca']",Counter({'Italy': 1}),0.5
Zen the Movie,,,2007.0,,,['Japan'],Counter(),0.0
Phone Booth,97837138.0,,2003.0,,,['New York City'],Counter(),0.0
Get Smart,230685453.0,"Action,Adventure,Comedy",2008.0,6.5,231110.0,"['Russia', 'Moscow', 'United States', 'Los Angeles', 'Los Angeles']","Counter({'Los Angeles': 2, 'Russia': 1, 'Moscow': 1})",0.8
Snow Angels,402858.0,,2008.0,,,[],Counter(),0.0
Roadhouse 66,,,1984.0,,,"['New York', 'California', 'Kingman', 'Kingman', 'Oatman']","Counter({'Kingman': 2, 'New York': 1, 'California': 1, 'Oatman': 1})",1.0
Shoot to Kill,,"Crime,Drama,Film-Noir",1947.0,5.5,689.0,[],Counter(),0.0
Harry and Tonto,,"Adventure,Comedy,Drama",1974.0,7.3,6376.0,"['New York City', 'Chicago', 'Chicago', 'Los Angeles']","Counter({'Chicago': 2, 'Los Angeles': 1})",0.75
The Next Hit,,Mystery,2008.0,3.5,87.0,[],Counter(),0.0
Passion Play,,,2010.0,,,[],Counter(),0.0
Morbid: A Love Story,,"Horror,Romance",2009.0,5.7,67.0,[],Counter(),0.0
Cowboy from Brooklyn,,"Comedy,Musical,Romance",1938.0,5.7,329.0,"['Brooklyn', 'Two Bits', 'Wyoming', 'New York', 'Hollywood', 'New York']","Counter({'New York': 2, 'Brooklyn': 1, 'Wyoming': 1, 'Hollywood': 1})",0.8333333333333334
Lassie Come Home,4517000.0,"Adventure,Drama,Family",1943.0,7.1,6045.0,"['Yorkshire', 'England', 'Rudling', 'Scotland', 'Yorkshire']","Counter({'Yorkshire': 2, 'England': 1, 'Scotland': 1})",0.8
Stampede,,Western,1949.0,6.0,236.0,['Arizona'],Counter({'Arizona': 1}),1.0
House of the Damned,,,2008.0,,,[],Counter(),0.0
Wackiki Wabbit,,,1943.0,,,[],Counter(),0.0
"Crime, Inc.",,,1945.0,,,[],Counter(),0.0
Unlawful Entry,57138719.0,,1992.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Call of the Yukon,,,1938.0,,,['Nenana'],Counter({'Nenana': 1}),1.0
I Am The Law,,,1938.0,,,['New York City'],Counter(),0.0
Steel,1710972.0,"Action,Adventure,Crime",1997.0,3.0,15296.0,['United States'],Counter(),0.0
Scarecrow Slayer,,,2003.0,,,[],Counter(),0.0
The Rich are Always With Us,,,1932.0,,,"['New York City', 'Romania', 'Paris', 'the United States', 'China', 'India']","Counter({'Paris': 1, 'China': 1})",0.3333333333333333
The Triumphs of a Man Called Horse,,,1982.0,,,[],Counter(),0.0
Untraceable,52659594.0,"Crime,Mystery,Thriller",2008.0,6.2,53585.0,['Portland'],Counter({'Portland': 1}),1.0
The Wild Angels,15541070.0,,1966.0,,,"['Mecca', 'California']","Counter({'Mecca': 1, 'California': 1})",1.0
Living & Dying,,,2006.0,,,[],Counter(),0.0
The Sitter Downers,,,1937.0,,,[],Counter(),0.0
A Night at the Roxbury,30331165.0,"Comedy,Music,Romance",1998.0,6.2,65469.0,"['Los Angeles', 'L.A.', 'Roxbury', 'Roxbury']","Counter({'Roxbury': 2, 'Los Angeles': 1})",0.75
Stingray,,"Action,Comedy,Crime",1978.0,5.6,353.0,[],Counter(),0.0
The Flying Fleet,,,1929.0,,,"['San Diego', 'Pensacola', 'Florida', 'San Diego', 'Honolulu', 'San Diego']","Counter({'San Diego': 3, 'Pensacola': 1, 'Florida': 1, 'Honolulu': 1})",1.0
Mr. Horn,,,1979.0,,,[],Counter(),0.0
Frankenstein Unbound,334748.0,,1990.0,,,['Switzerland'],Counter({'Switzerland': 1}),1.0
The Adventures of Robin Hood,3981000.0,"Action,Adventure,Romance",1938.0,7.9,55337.0,"['England', 'Austria', 'Locksley', 'Gisbourne', 'Gisbourne', 'Sherwood', 'Nottingham', 'England', 'Nottingham']","Counter({'England': 2, 'Nottingham': 2, 'Sherwood': 1})",0.5555555555555556
Cement,,,1999.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Donald's Better Self,,"Animation,Comedy,Family",1938.0,6.8,959.0,[],Counter(),0.0
Traitor,27640957.0,"Action,Crime,Drama",2008.0,6.9,59583.0,"['Yemen', 'U.S.', 'Nice', 'France', 'U.S.', 'London', 'United States', 'Halifax', 'Nova Scotia', 'Canada', 'Marseille', 'France', 'Chicago']","Counter({'Nice': 1, 'London': 1, 'Halifax': 1, 'Canada': 1, 'Chicago': 1})",0.38461538461538464
His Private Secretary,,"Comedy,Romance",1933.0,5.5,782.0,[],Counter(),0.0
Cry Wolf,15585821.0,"Drama,Horror,Mystery",2005.0,5.8,28901.0,[],Counter(),0.0
The Most Dangerous Game,443000.0,,1932.0,,,[],Counter(),0.0
Critters,13167232.0,"Comedy,Horror,Sci-Fi",1986.0,6.1,40408.0,['Kansas'],Counter({'Kansas': 1}),1.0
That Championship Season,,"Drama,Sport",1982.0,6.3,728.0,"['Pennsylvania', 'Scranton']","Counter({'Pennsylvania': 1, 'Scranton': 1})",1.0
"Peace, Love & Misunderstanding",542762.0,"Comedy,Drama,Music",2011.0,5.9,8872.0,"['Manhattan', 'Woodstock']","Counter({'Manhattan': 1, 'Woodstock': 1})",1.0
Confessions of a Thug,,,2006.0,,,[],Counter(),0.0
Covert One: The Hades Factor,,,2006.0,,,"['Berlin', 'Berlin', 'USA']",Counter({'Berlin': 2}),0.6666666666666666
Inherit the Wind,,,1960.0,,,['America'],Counter(),0.0
The Dog House,,,1952.0,,,[],Counter(),0.0
"Happy, Texas",1955933.0,"Action,Comedy,Crime",1999.0,6.3,10374.0,"['Happy', 'Texas']","Counter({'Happy': 1, 'Texas': 1})",1.0
Shockproof,,,1949.0,,,[],Counter(),0.0
Amigo,,,2010.0,,,"['San Isidro', 'Luzon']",Counter({'San Isidro': 1}),0.5
Deep in the Valley,,Comedy,2009.0,4.4,4177.0,[],Counter(),0.0
Wolf Moon,,,2009.0,,,[],Counter(),0.0
Pootie Tang,3313583.0,"Action,Adventure,Comedy",2001.0,5.3,15284.0,"['Gary', 'Indiana', 'America']","Counter({'Gary': 1, 'Indiana': 1})",0.6666666666666666
"Live a Little, Love a Little",,,1968.0,,,[],Counter(),0.0
The Tuxedo,,,2002.0,,,['US'],Counter(),0.0
The Brothers Bloom,5530764.0,,2008.0,,,"['Montenegro', 'Greece', 'Prague', 'Prague', 'Prague', 'Prague', 'Mexico', 'Montenegro', 'St. Petersburg', 'St. Petersburg']","Counter({'Prague': 4, 'Mexico': 1})",0.5
Army of Darkness,21502796.0,"Comedy,Horror",1992.0,7.4,199281.0,[],Counter(),0.0
Through the fire,,,2006.0,,,"['Brooklyn', 'New York City', 'New York']","Counter({'Brooklyn': 1, 'New York': 1})",0.6666666666666666
Gang War: Bangin' In Little Rock,,,1994.0,,,"['Little Rock', 'Los Angeles', 'New York', 'Little Rock', 'Little Rock', 'Arkansas']","Counter({'Little Rock': 3, 'Los Angeles': 1, 'New York': 1, 'Arkansas': 1})",1.0
Once Upon a Brothers Grimm,,,,,,[],Counter(),0.0
The Gathering,,,1977.0,,,['Canada'],Counter({'Canada': 1}),1.0
Genie Magic,,,2006.0,,,[],Counter(),0.0
Bird of Paradise,753000.0,,1932.0,,,[],Counter(),0.0
Dandelion,,"Drama,Romance",2004.0,6.8,2035.0,[],Counter(),0.0
Freak Dance,,"Comedy,Musical",2010.0,4.5,365.0,[],Counter(),0.0
Assault at West Point: The Court-Martial of Johnson Whittaker,,,1994.0,,,[],Counter(),0.0
Mako: The Jaws of Death,,,1976.0,,,[],Counter(),0.0
Prince of Bel Air,,,1986.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Rites of Passage,,"Crime,Drama,Mystery",1999.0,5.9,1358.0,[],Counter(),0.0
Idiots Deluxe,,"Comedy,Short",1945.0,7.6,575.0,[],Counter(),0.0
August Underground's Penance,,,2007.0,,,[],Counter(),0.0
The Ducksters,,,1950.0,,,['New Zealand'],Counter(),0.0
The Legend of the Roller Blade Seven,,,1992.0,,,[],Counter(),0.0
Seabiscuit,148336445.0,"Drama,History,Sport",2003.0,7.3,77637.0,"['California', 'Mexico', 'New York']","Counter({'California': 1, 'Mexico': 1, 'New York': 1})",1.0
Man Trouble,4096030.0,"Comedy,Romance",1992.0,4.7,3563.0,"['Los Angeles', 'Hollywood Hills']",Counter({'Los Angeles': 1}),0.5
Four Dogs Playing Poker,,,2000.0,,,[],Counter(),0.0
Easier with Practice,,,2009.0,,,[],Counter(),0.0
National Lampoon's Last Resort,,,1994.0,,,[],Counter(),0.0
The Thin Man,,"Comedy,Crime,Mystery",1934.0,7.9,33137.0,[],Counter(),0.0
Not Quite Human,,,,,,[],Counter(),0.0
Twitch,,Short,2005.0,5.9,82.0,[],Counter(),0.0
Student Exchange,,,1987.0,,,"['France', 'Italy']",Counter({'Italy': 1}),0.5
Throttle,,"Action,Thriller",2005.0,5.0,1079.0,[],Counter(),0.0
The Last Airbender,319713881.0,"Action,Adventure,Family",2010.0,4.0,176868.0,"['the Southern Water Tribe', 'the Northern Water Tribe', 'Earth Kingdom', 'the Northern Water Tribe', 'Earth Kingdom', 'the Earth Kingdom']",Counter(),0.0
The Drawn Together Movie: The Movie!,,,2010.0,,,['Bedrock'],Counter({'Bedrock': 1}),1.0
Always Leave Them Laughing,,"Comedy,Drama",1949.0,5.6,502.0,"['Asbury Park', 'New Jersey', 'New York']","Counter({'Asbury Park': 1, 'New Jersey': 1, 'New York': 1})",1.0
Sironia,,,2011.0,,,"['Hollywood', 'Sironia', 'Texas']","Counter({'Hollywood': 1, 'Texas': 1})",0.6666666666666666
Frances,5000000.0,"Biography,Drama,Romance",1982.0,7.2,8790.0,"['Seattle', 'Washington', 'USSR', 'Hollywood', 'Hollywood', 'New York City', 'Indianapolis', 'Indiana']","Counter({'Hollywood': 2, 'Seattle': 1, 'Washington': 1, 'Indianapolis': 1, 'Indiana': 1})",0.75
Stuck Like Chuck,,"Comedy,Romance",2009.0,6.6,80.0,[],Counter(),0.0
I Do...I Did,,,2009.0,,,[],Counter(),0.0
War of the Colossal Beast,,"Horror,Sci-Fi",1958.0,3.9,2728.0,"['Mexico', 'Mexico', 'America', 'Los Angeles', 'Hollywood']","Counter({'Mexico': 2, 'Los Angeles': 1, 'Hollywood': 1})",0.8
Black Moon Rising,6500000.0,,1986.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Zyzzyx Road,,,2006.0,,,['Las Vegas'],Counter({'Las Vegas': 1}),1.0
Shrink,,,2009.0,,,['Hollywood'],Counter({'Hollywood': 1}),1.0
The Oklahoman,,Western,1957.0,6.4,666.0,"['California', 'Oklahoma']","Counter({'California': 1, 'Oklahoma': 1})",1.0
Danger Beneath the Sea,,,2001.0,,,['Russia'],Counter({'Russia': 1}),1.0
Bad Reputation,,"Drama,Horror,Thriller",2005.0,4.1,923.0,[],Counter(),0.0
The Omega Man,,,1971.0,,,"[""the People's Republic of China"", 'the Soviet Union', 'Los Angeles', 'California', 'Los Angeles']","Counter({'Los Angeles': 2, 'California': 1})",0.6
On Moonlight Bay,2500000.0,"Comedy,Family,Musical",1951.0,6.9,3135.0,['Indiana'],Counter({'Indiana': 1}),1.0
After the Sunset,61347797.0,,2004.0,,,"['Bahamas', 'Junkanoo']",Counter(),0.0
From the Hip,9518342.0,"Comedy,Crime,Drama",1987.0,6.1,2671.0,[],Counter(),0.0
Superfly,,,1972.0,,,"['New York City', 'New Jersey', 'New York', 'Georgia']","Counter({'New Jersey': 1, 'New York': 1, 'Georgia': 1})",0.75
The Scoundrel's Wife,,,2002.0,,,"['Louisiana', 'U.S.', 'America']",Counter({'Louisiana': 1}),0.3333333333333333
Attack,2000000.0,,1956.0,,,['La Nelle'],Counter(),0.0
Ninotchka,,"Comedy,Romance",1939.0,7.8,23435.0,"['Paris', 'Paris', 'The Soviet Union']",Counter({'Paris': 2}),0.6666666666666666
The Conversation,4420000.0,"Drama,Mystery,Thriller",1974.0,7.7,125331.0,"['San Francisco', 'San Francisco']",Counter({'San Francisco': 2}),1.0
Grumpier Old Men,71518503.0,"Comedy,Romance",1995.0,6.7,30146.0,"['Wabasha', 'Minnesota', 'Wabasha', 'Wabasha']","Counter({'Wabasha': 3, 'Minnesota': 1})",1.0
The Midnight Meat Train,3533227.0,,2008.0,,,[],Counter(),0.0
High Flyers,,"Comedy,Crime,Musical",1937.0,5.7,241.0,[],Counter(),0.0
Overland with Kit Carson,,,1939.0,,,['US'],Counter(),0.0
No Room for the Groom,,Comedy,1952.0,6.0,559.0,['Las Vegas'],Counter({'Las Vegas': 1}),1.0
The Cracker Factory,,,1979.0,,,['Cleveland'],Counter({'Cleveland': 1}),1.0
On with the Show,,,1929.0,,,[],Counter(),0.0
Three Girls About Town,,"Adventure,Comedy,Crime",1941.0,6.4,361.0,['New York'],Counter({'New York': 1}),1.0
90 Miles,,,2001.0,,,"['the United States', 'Miami', 'U.S.-based', 'Cuba', 'Holguín', 'Mariel', 'Cuba', 'U.S.', 'Florida', 'Cuba', 'Cuba', 'Florida', 'the United States', 'New York', 'Florida', 'Cuba', 'the United States', 'U.S.', 'Cuba', 'U.S.']","Counter({'Cuba': 6, 'Florida': 3, 'Miami': 1, 'New York': 1})",0.55
The Garden of Eden,,"Comedy,Drama",1928.0,6.8,511.0,['Budapest'],Counter(),0.0
A Small Domain,,Short,1996.0,5.1,17.0,[],Counter(),0.0
Man's Castle,,"Drama,Romance",1933.0,7.1,1884.0,[],Counter(),0.0
Hester Street,,,1975.0,,,"['New York City', 'Manhattan', 'U.S.', 'New York']","Counter({'Manhattan': 1, 'New York': 1})",0.5
The Seller,,,1998.0,,,['Texas'],Counter({'Texas': 1}),1.0
They Go Boom,,,1929.0,,,[],Counter(),0.0
Toys,23278931.0,,1992.0,,,[],Counter(),0.0
Green Light,,"Drama,Romance",1937.0,6.1,633.0,"['Massachusetts', 'Oregon']","Counter({'Massachusetts': 1, 'Oregon': 1})",1.0
The Gay Deception,,,1935.0,,,['New York'],Counter({'New York': 1}),1.0
Rudolph the Red-Nosed Reindeer and the Island of Misfit Toys,,,2001.0,,,[],Counter(),0.0
I'll Be Yours,,"Comedy,Musical,Romance",1947.0,6.5,290.0,"['Cobbleskill', 'New York City']",Counter(),0.0
Tom and Jerry in the Hollywood Bowl,,,1950.0,,,[],Counter(),0.0
It Happened in Brooklyn,,"Comedy,Musical,Romance",1947.0,6.5,1122.0,[],Counter(),0.0
Follow the Fleet,2727000.0,"Comedy,Musical,Romance",1936.0,7.1,4824.0,"['San Francisco', 'San Francisco']",Counter({'San Francisco': 2}),1.0
The Borrower,,,1991.0,,,[],Counter(),0.0
The Color of Money,52293982.0,,1986.0,,,"['Atlantic City', 'Atlantic City']",Counter({'Atlantic City': 2}),1.0
The Hatchet Man,,"Crime,Drama",1932.0,6.2,922.0,[],Counter(),0.0
Just Like the Son,,Drama,2006.0,6.7,1184.0,"['Dallas', 'New York', 'Dallas']","Counter({'Dallas': 2, 'New York': 1})",1.0
Alien Hunter,,,2003.0,,,"['New Mexico', 'Roswell', 'the Falkland Islands', 'the United States']","Counter({'New Mexico': 1, 'Roswell': 1})",0.5
Circadian Rhythm,,"Action,Crime,Drama",2005.0,3.2,136.0,[],Counter(),0.0
Critters 3,,,1991.0,,,[],Counter(),0.0
In the Bedroom,43368779.0,"Crime,Drama",2001.0,7.4,42889.0,"['Camden', 'Maine']","Counter({'Camden': 1, 'Maine': 1})",1.0
The Great Adventures of Captain Kidd,,,1953.0,,,[],Counter(),0.0
Your Cheatin' Heart,,"Biography,Drama,Music",1964.0,6.5,872.0,['Memphis'],Counter({'Memphis': 1}),1.0
A Christmas Carol,325286646.0,"Adventure,Animation,Comedy",2009.0,6.8,131509.0,"['London', 'London']",Counter({'London': 2}),1.0
Secret Admirer,8622757.0,,1985.0,,,[],Counter(),0.0
Lullaby of Broadway,2225000.0,"Comedy,Musical,Romance",1951.0,6.7,1269.0,"['England', 'New York City', 'England']",Counter({'England': 2}),0.6666666666666666
The Sisters,,Drama,1938.0,6.7,2181.0,"['Silver Bow', 'Montana', 'San Francisco', 'San Francisco', 'San Francisco', 'Singapore', 'San Francisco', 'Oakland', 'San Francisco', 'Silver Bow', 'San Francisco', 'Silver Bow']","Counter({'San Francisco': 6, 'Montana': 1, 'Oakland': 1})",0.6666666666666666
The Game,109423648.0,"Drama,Mystery,Thriller",1997.0,7.7,441352.0,"['Mexico', 'the United States']",Counter({'Mexico': 1}),0.5
"East Side, West Side",,"Drama,Romance",1949.0,6.9,2539.0,"['New York’s', 'Paris', 'Virginia']","Counter({'Paris': 1, 'Virginia': 1})",0.6666666666666666
The Runner Stumbles,,,1979.0,,,"['Solon', 'Michigan']","Counter({'Solon': 1, 'Michigan': 1})",1.0
Mi amigo,,,2002.0,,,"['Cherub', 'Texas', 'Cherub']",Counter({'Texas': 1}),0.3333333333333333
The Heavenly Kid,,,1985.0,,,"['Uptown', 'Uptown', 'Uptown', 'Uptown']",Counter(),0.0
Highway,,"Crime,Drama",2002.0,6.1,6934.0,"['Las Vegas', 'Seattle', 'Seattle', 'Seattle']","Counter({'Seattle': 3, 'Las Vegas': 1})",1.0
National Lampoon's European Vacation,74964621.0,,1985.0,,,"['Chicago', 'London', 'Paris', 'Paris', 'Paris', 'Rome', 'U.S.A.']","Counter({'Paris': 3, 'Chicago': 1, 'London': 1, 'Rome': 1})",0.8571428571428571
Forgotten,,"Drama,Romance",1933.0,6.4,97.0,[],Counter(),0.0
Piccadilly Jim,,"Comedy,Romance",1936.0,6.8,461.0,"['London', 'England', 'England', 'England', 'the United States', 'New York', 'England', 'States', 'London']","Counter({'England': 4, 'London': 2, 'New York': 1})",0.7777777777777778
Home Fries,10513979.0,,1998.0,,,[],Counter(),0.0
Hellboy,99318987.0,,2004.0,,,"['Scotland', 'Moldova', 'Moscow', 'Russia']","Counter({'Scotland': 1, 'Moscow': 1, 'Russia': 1})",0.75
COPE,,,2007.0,,,"['Kodiak', 'Alaska']","Counter({'Kodiak': 1, 'Alaska': 1})",1.0
Romance in Manhattan,,,1935.0,,,['New York'],Counter({'New York': 1}),1.0
Boots Malone,,"Drama,Sport",1952.0,6.9,478.0,[],Counter(),0.0
Livin' tha Life,,,2003.0,,,['Compton'],Counter({'Compton': 1}),1.0
Water for Elephants,117094902.0,,2011.0,,,[],Counter(),0.0
The Hawk is Dying,,,2006.0,,,"['Gainesville', 'Florida']","Counter({'Gainesville': 1, 'Florida': 1})",1.0
