title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
The Passing of Mr. Quinn,,,1928.0,,,[],Counter(),0.0
Armaan,,,1966.0,,,"['Murree', 'Karachi', 'Murree', 'Murree', 'Karachi', 'Murree', 'Murree', 'Karachi', 'Murree', 'Murree']",Counter(),0.0
District B13,9391937.0,,2004.0,,,"['Paris', 'Paris', 'France', 'Paris', 'Bahamas']",Counter(),0.0
Namastey London,,"Comedy,Drama,Romance",2007.0,7.1,23267.0,"['London', 'England', 'India', 'India', 'London', 'India', 'India']",Counter(),0.0
Rebels,,,2001.0,,,[],Counter(),0.0
Anantana Avantara,,,,,,[],Counter(),0.0
Enjo,,,1958.0,,,['Kyoto'],Counter(),0.0
Duelist,6324945.0,,2005.0,,,['Korea'],Counter(),0.0
The Caiman,,,2006.0,,,"['America', 'Netherlands']",Counter({'America': 1}),0.5
The Perfect Couple,7228471.0,,2007.0,,,[],Counter(),0.0
Moon,9760104.0,"Drama,Mystery,Sci-Fi",2009.0,7.8,381425.0,[],Counter(),0.0
The Monkey King,,,2012.0,,,[],Counter(),0.0
Bastard Swordsman,,,1983.0,,,[],Counter(),0.0
Sammy Going South,,,1963.0,,,"['Port Said', 'Egypt', 'Durban', 'South Africa', 'Port Said']",Counter(),0.0
Expresso,,"Comedy,Short",2007.0,5.9,49.0,['UK'],Counter(),0.0
Cannibal Terror,,,1981.0,,,[],Counter(),0.0
The Russian Dolls,23727301.0,,2005.0,,,"['Saint Petersburg', 'Paris', 'Senegal', 'Paris', 'London', 'Saint Petersburg', 'Russia', 'Moscow', 'Moscow', 'Moscow', 'St. Petersburg', 'Moscow']",Counter(),0.0
Saatanan radikaalit,,,1971.0,,,[],Counter(),0.0
Tesna koza,,,1982.0,,,[],Counter(),0.0
Running On Empty,,,1982.0,,,['Kemps Creek'],Counter(),0.0
Emmtan-Magan,,,2006.0,,,[],Counter(),0.0
Daughters of Destiny,,,1954.0,,,['Italy'],Counter(),0.0
Nothing to Lose,,,2002.0,,,[],Counter(),0.0
The New Barbarians,,,1983.0,,,[],Counter(),0.0
Nomos 4000,,,1962.0,,,[],Counter(),0.0
The Image,,,1969.0,,,[],Counter(),0.0
Trishna,,,2009.0,,,[],Counter(),0.0
The Umbrella Coup,,,1980.0,,,['Saint-Tropez'],Counter(),0.0
Forever the Moment,27258370.0,,2008.0,,,"[""South Korea's""]",Counter(),0.0
Valiyangadi,,,2010.0,,,['Valiyangadi'],Counter(),0.0
Ghosts,,,2005.0,,,"['Berlin', 'France']",Counter(),0.0
To the Devil a Daughter,,Horror,1976.0,5.8,5124.0,['Bavaria'],Counter(),0.0
Paap,,,2004.0,,,"['Delhi', 'Delhi']",Counter(),0.0
Mon fils a moi,,Drama,2006.0,6.8,853.0,[],Counter(),0.0
De zwarte meteoor,,"Drama,Sport",2000.0,6.4,317.0,"['Almelo', 'Netherlands']",Counter(),0.0
Udayananu Tharam,,Comedy,2005.0,7.9,2570.0,[],Counter(),0.0
Ghajini,,,2008.0,,,"['Goa', 'Goa', 'Mumbai']",Counter(),0.0
Seraphin: un homme et son peche,,Drama,2002.0,6.6,1099.0,['Quebec'],Counter(),0.0
Hostel,,,2011.0,,,[],Counter(),0.0
Dard,,,1981.0,,,"['America', 'America']",Counter({'America': 2}),1.0
Anna and the Moods,,,2007.0,,,[],Counter(),0.0
Torremolinos 73,,,2003.0,,,['Spain'],Counter(),0.0
Chance of a Lifetime,,,1951.0,,,[],Counter(),0.0
Fists in the Pocket,,,1965.0,,,[],Counter(),0.0
Barsaat,,,2005.0,,,"['the United States', 'U.S.']",Counter({'the United States': 1}),0.5
Marana Mrudangam,,,1988.0,,,[],Counter(),0.0
The Golden Lady,,"Action,Thriller",1979.0,4.5,91.0,['Saudi Arabia'],Counter(),0.0
Aranya Rodan,,,1992.0,,,['Orissa'],Counter(),0.0
Hazaar Chaurasi Ki Maa,,,1998.0,,,"['Calcutta', 'West Bengal', 'India']",Counter(),0.0
Bednye Rodstvenniki,,,2005.0,,,['Golotvin'],Counter(),0.0
Black XXX-Mas,,"Comedy,Short",1999.0,6.0,270.0,[],Counter(),0.0
New Town Killers,,"Action,Crime,Drama",2008.0,5.6,1866.0,['Edinburgh'],Counter(),0.0
Sione's 2: Unfinished Business,,,2012.0,,,['Australia'],Counter(),0.0
Zeiten andern dich,,,,,,"['Germany', 'Berlin', 'Berlin']",Counter(),0.0
Zazie dans le Metro,,,1960.0,,,['Paris'],Counter(),0.0
Rama Ram Kya Hai Drama,,,2008.0,,,['Mumbai'],Counter(),0.0
Saikin-retto,,,2009.0,,,['Japan'],Counter(),0.0
My Wife is a Gangster 2,,,2003.0,,,[],Counter(),0.0
Assault of Darkness,,,2009.0,,,['Ireland'],Counter(),0.0
Great Expectations,,,1999.0,,,[],Counter(),0.0
Melnattu Marumagal,,"Drama,Romance",1975.0,5.4,28.0,[],Counter(),0.0
Butterfly Kiss,,,2006.0,,,[],Counter(),0.0
Wilt,,"Comedy,Crime",1989.0,6.1,1203.0,['Swaffham'],Counter(),0.0
Dada's Dance,,,2008.0,,,['China'],Counter(),0.0
Dirty Hearts,,,2011.0,,,['Brazil'],Counter(),0.0
Extermineitors IV: Como hermanos gemelos,,,1992.0,,,['Iguazu Falls'],Counter(),0.0
Dil Ka Rishta,,,2003.0,,,['South Africa'],Counter(),0.0
Whisky Galore!,,"Comedy,Crime",1949.0,7.1,6788.0,[],Counter(),0.0
The Sannikov Land,,,1973.0,,,[],Counter(),0.0
REC,32492948.0,,2007.0,,,['Barcelona'],Counter(),0.0
My Mother and Her Guest,,,1961.0,,,['Seoul'],Counter(),0.0
The Sea Inside,38535221.0,,2004.0,,,[],Counter(),0.0
Yaaruku Yaaro,,,,,,['Canada'],Counter(),0.0
Citizen Duane,,,2006.0,,,"['Ridgeburg', 'Ridgeburg']",Counter({'Ridgeburg': 2}),1.0
Inkaar,,,1978.0,,,"['Bombay', 'India']",Counter(),0.0
Whole Lotta Sole,,,2012.0,,,[],Counter(),0.0
Coming Out,,,2000.0,,,"['England', 'England']",Counter(),0.0
Kafka au Congo,,,2010.0,,,"['Congo', 'Congo']",Counter(),0.0
Pepo,,,1935.0,,,['Tiflis'],Counter(),0.0
Pellaindi Kaani,,,,,,[],Counter(),0.0
Daivanamathil,,,2005.0,,,['Gujarat'],Counter(),0.0
Raven's End,,,1963.0,,,"['Paris', 'Stockholm', 'Stockholm', 'Stockholm']",Counter(),0.0
The Park,,,2003.0,,,[],Counter(),0.0
Musafir,,,2004.0,,,"['Goa', 'Goa']",Counter(),0.0
The Horde,,,2012.0,,,['Moscow'],Counter(),0.0
Kireedam,,,2007.0,,,[],Counter(),0.0
Bow Barracks Forever,,,2004.0,,,['Kolkata'],Counter(),0.0
Franz Liszt. Dreams of love,,,1970.0,,,"['St. Petersburg', 'Russia', 'Russia', 'Weimar']",Counter(),0.0
1920,,,2008.0,,,"['Palampur', 'India', 'Mumbai', 'Delhi', 'Nawanagar']",Counter(),0.0
Easy Virtue,,,1928.0,,,['England'],Counter(),0.0
Deewane Huye Pagal,,,2005.0,,,"['Dubai', 'Dubai', 'Dubai', 'Dubai', 'India', 'Mumbai', 'Dubai', 'Dubai']",Counter(),0.0
Sawdust and Tinsel,,,1955.0,,,[],Counter(),0.0
Offside,,,2006.0,,,"['Iran', 'Bahrain', 'Tabriz', 'Tabriz', 'Tehran', 'Tabriz', 'Iran', 'Bahrain', 'Iran', 'Tehran']",Counter(),0.0
Something Beneath,,,2007.0,,,[],Counter(),0.0
La Mary,,,1974.0,,,"['Buenos Aires', 'Buenos Aires']",Counter(),0.0
Kenny,,,2006.0,,,"['Nashville', 'Melbourne', 'Japan']",Counter({'Nashville': 1}),0.3333333333333333
Legend of the Liquid Sword,,,1993.0,,,['China'],Counter(),0.0
From up on Poppy Hill,60034949.0,,2011.0,,,"['Japan', 'the United States', 'Tokyo', 'Yokohama']",Counter({'the United States': 1}),0.25
Dad for a Day,,,2009.0,,,"['Buenos Aires', 'Australia']",Counter(),0.0
Lola Montes,,,1955.0,,,[],Counter(),0.0
Caotica Ana,,,2007.0,,,[],Counter(),0.0
Hiruko the Goblin,,,1991.0,,,[],Counter(),0.0
Wonderland,,Drama,1999.0,7.1,4247.0,['London'],Counter(),0.0
Tomten ar far till alla barnen,,,1999.0,,,[],Counter(),0.0
Kitaab,,Drama,1977.0,7.8,265.0,[],Counter(),0.0
Dancing Queen,,,2012.0,,,['Seoul'],Counter(),0.0
The Awakening,8415112.0,,1980.0,,,"['Egypt', 'England', 'England', 'England', 'England']",Counter(),0.0
Hunting Season,12160978.0,,2010.0,,,[],Counter(),0.0
Sardari Begum,,,1996.0,,,['Delhi'],Counter(),0.0
Eva,,,2010.0,,,[],Counter(),0.0
Le gendarme et les extra-terrestres,,,1979.0,,,['Saint-Tropez'],Counter(),0.0
Pitfall,,,1962.0,,,[],Counter(),0.0
Mizhikal Sakshi,,,2008.0,,,['kerala'],Counter(),0.0
Entrails of a Virgin,,,1986.0,,,[],Counter(),0.0
The Master Touch,,,1972.0,,,['Hamburg'],Counter(),0.0
The First Men in the Moon,,,2010.0,,,['West Wittering'],Counter(),0.0
Election 2,1833853.0,,2006.0,,,"['Hong Kong', 'China', 'China', 'China']",Counter(),0.0
Mulan Joins the Army,,,1939.0,,,['China'],Counter(),0.0
Kaajal,,,1965.0,,,[],Counter(),0.0
Shadow of the Boomerang,,,1961.0,,,"['Australia', 'Australia']",Counter(),0.0
Too Late For Love,,,1968.0,,,[],Counter(),0.0
Pratighatana,,,1986.0,,,[],Counter(),0.0
Hero,,,,,,[],Counter(),0.0
Churam,,"Crime,Drama,Romance",1997.0,5.8,52.0,[],Counter(),0.0
Eazhaiyin Sirippil,,,2000.0,,,[],Counter(),0.0
We Are Family,,"Comedy,Drama,Family",2010.0,5.6,3482.0,[],Counter(),0.0
Red Mercury,,,2005.0,,,[],Counter(),0.0
A Peasant on a Bicycle,,,1974.0,,,"['Yugla', 'Yugla', 'Yugla']",Counter(),0.0
Tahader Katha,,,1992.0,,,"['India', 'Bengal']",Counter({'Bengal': 1}),0.5
Caliche sangriento,,,1969.0,,,[],Counter(),0.0
Kick,,,2009.0,,,"['Malaysia', 'India', 'Malaysia', 'Malaysia', 'Malaysia']",Counter(),0.0
The Fox in the Chicken Coop,,,,,,[],Counter(),0.0
Chirosathi,,,2008.0,,,[],Counter(),0.0
A Foreign Field,,,1993.0,,,['France'],Counter(),0.0
Tere Naal Love Ho Gaya,,"Comedy,Drama,Romance",2012.0,5.9,4705.0,['Patiala'],Counter(),0.0
Witch Hunt,,,1999.0,,,[],Counter(),0.0
Where the Spirit Lives,,Drama,1989.0,7.5,303.0,[],Counter(),0.0
Un Reve d'independance,,,1998.0,,,['Congo'],Counter(),0.0
Do You Remember Dolly Bell?,,,1981.0,,,['Sarajevo'],Counter(),0.0
Visiting Hours,,,1982.0,,,[],Counter(),0.0
Story of a Prostitute,,,1965.0,,,['Manchuria'],Counter(),0.0
Eine alte Liebe,,Drama,1959.0,7.0,9.0,[],Counter(),0.0
Damini,,,1993.0,,,[],Counter(),0.0
"You, Me & Marley",,,1992.0,,,"['Hattersley', 'Sholver', 'Oldham', 'Greater Manchester', 'Belfast', 'Northern Ireland']",Counter({'Oldham': 1}),0.16666666666666666
Annamayya,,"Biography,Drama,History",1997.0,8.0,1900.0,"['Tallapaka village', 'Kadapa District', 'Tirumala', 'Tirumala', 'Tirumala', 'Tirumala']",Counter(),0.0
Forklift Driver Klaus - The First Day on the Job,,,2000.0,,,[],Counter(),0.0
Anna's Storm,,,2007.0,,,['Colorado'],Counter({'Colorado': 1}),1.0
How to Cheat in the Leaving Certificate,,,1998.0,,,[],Counter(),0.0
Graveyard of Honor,,,2002.0,,,[],Counter(),0.0
Mister Foe,,,2007.0,,,"['Peebles', 'Edinburgh', 'Edinburgh', 'Edinburgh', 'Edinburgh']",Counter(),0.0
Thai Thief,,,2006.0,,,['Thailand'],Counter(),0.0
A Home Too Far,,,1990.0,,,"['Republic of China', 'China', 'China', 'Burma', 'Burma', 'Republic of China', 'Taiwan']",Counter(),0.0
Le Plaisir,,,1952.0,,,[],Counter(),0.0
LaMB,,,2009.0,,,[],Counter(),0.0
"Bravo, My Life!",2137265.0,,2005.0,,,['Saudi Arabia'],Counter(),0.0
The Strait Story,,,2005.0,,,"['Taiwan', 'Tokyo', 'Taiwan', 'Peking', 'Japan', 'Kobe', 'Keelung', 'Tokyo', 'Penghu']",Counter(),0.0
A Few Best Men,9766955.0,,2012.0,,,"['England', 'Australia']",Counter(),0.0
La Strada,,,1954.0,,,[],Counter(),0.0
Shalom,,,,,,"['Tel-Aviv', 'Israel', 'America']",Counter({'America': 1}),0.3333333333333333
Joymati,,,1935.0,,,['Assam'],Counter(),0.0
Mermaid Legend,,,1984.0,,,[],Counter(),0.0
A Little Life-Opera,,,1997.0,,,['Fujian province'],Counter(),0.0
Khamosh,,,1985.0,,,"['Pahalgam', 'Kashmir']",Counter(),0.0
Bulandi,,Romance,1990.0,5.0,48.0,[],Counter(),0.0
"Big Girl, Little Girl",,,2004.0,,,[],Counter(),0.0
ABCD,,,2005.0,,,[],Counter(),0.0
Desyat Negrityat,,,1987.0,,,[],Counter(),0.0
Tony: Another Double Game,,,,,,[],Counter(),0.0
Ethir Neechal,,,1968.0,,,[],Counter(),0.0
The Bloody Exorcism of Coffin Joe,,,1974.0,,,[],Counter(),0.0
Mechenosets,,"Action,Romance,Sci-Fi",2006.0,4.8,935.0,[],Counter(),0.0
Kalathur Kannamma,,,1960.0,,,"['Kalathur', 'London', 'Kalathur']",Counter(),0.0
Female Cats,,,1983.0,,,[],Counter(),0.0
When Night is Falling,,,1996.0,,,[],Counter(),0.0
Vikram,,"Action,Drama,Romance",1986.0,6.8,51.0,"['Salamia', 'India', 'Salamia', 'Salamia', 'Salamia', 'New Delhi', 'New Delhi', 'Salamia']",Counter(),0.0
The Churning,,,1976.0,,,"['Anand', 'Gujarat']",Counter(),0.0
Susana,,Drama,1951.0,7.2,2323.0,[],Counter(),0.0
Aaynate,,,2008.0,,,[],Counter(),0.0
The Go-Between,,,1970.0,,,['Norfolk'],Counter(),0.0
Happy End,,,1966.0,,,[],Counter(),0.0
Goin' Down the Road,,Drama,1970.0,7.3,997.0,"['Nova Scotia', 'Toronto']",Counter(),0.0
Dogtooth,,,2009.0,,,[],Counter(),0.0
Oru CBI Diary Kurippu,,"Mystery,Thriller",1988.0,8.1,6455.0,['India'],Counter(),0.0
Double Act,,,2002.0,,,"['Birmingham', 'Marnock Heights', 'Marnock Heights']",Counter(),0.0
Monster Maker,,,1989.0,,,[],Counter(),0.0
The Woman in the Fifth,,,2011.0,,,['Paris'],Counter(),0.0
Dhara,,,2008.0,,,"['London', 'India', 'India']",Counter(),0.0
K-20: Legend of the Mask,,,2008.0,,,"['Tokyo', 'Teito']",Counter(),0.0
The Men Who Tread On the Tiger's Tail,,,1952.0,,,[],Counter(),0.0
Love in a Puff,,,2010.0,,,['Hong Kong'],Counter(),0.0
Ladies Tailor,,,1985.0,,,[],Counter(),0.0
Goldfinger,124900000.0,,1964.0,,,"['Miami Beach', 'London', 'Switzerland', 'Fort Knox', 'Kentucky', 'U.S.', 'U.S.', 'U.S.']","Counter({'Miami Beach': 1, 'Fort Knox': 1, 'Kentucky': 1})",0.375
Requiescant,,,,,,[],Counter(),0.0
A Bahraini Tale,,Drama,2006.0,6.5,114.0,[],Counter(),0.0
"Dawson, Island 10",,,2009.0,,,['Chile'],Counter(),0.0
The Englishman Who Went Up a Hill But Came Down a Mountain,10904930.0,,1995.0,,,['Ffynnon Garw'],Counter(),0.0
Carry On Sergeant,,,1958.0,,,[],Counter(),0.0
Oru Minnaminunginte Nurunguvettam,,,1987.0,,,"['the United States', 'USA']","Counter({'the United States': 1, 'USA': 1})",1.0
Patnam Vachina Pativrathalu,,,1982.0,,,[],Counter(),0.0
Kovak Box,,,2006.0,,,[],Counter(),0.0
Mission Kashmir,,,2000.0,,,"['Srinagar', 'Kashmir', 'Dalgate']",Counter(),0.0
Brighton Rock,,"Crime,Drama,Thriller",2010.0,5.7,6805.0,['Brighton'],Counter(),0.0
Rameswaram,,,2009.0,,,['Rameswaram'],Counter(),0.0
The Man of the Story,,,1995.0,,,[],Counter(),0.0
Jack and Jill vs. the World,,,2008.0,,,"['New York City', 'Hollywood']","Counter({'New York City': 1, 'Hollywood': 1})",1.0
Khaidi,,,1983.0,,,[],Counter(),0.0
Frankenstein's Bloody Terror,,,1968.0,,,[],Counter(),0.0
Uthiripookkal,,,1979.0,,,[],Counter(),0.0
Daag,,"Drama,Romance",1952.0,6.7,212.0,[],Counter(),0.0
Scanners,14225876.0,"Horror,Sci-Fi,Thriller",1981.0,6.7,63438.0,[],Counter(),0.0
Libel,,"Drama,Mystery",1959.0,7.2,1662.0,['London'],Counter(),0.0
Raman Thediya Seethai,,Drama,2008.0,7.2,158.0,['Nagercoil'],Counter(),0.0
Student No.1,,,2001.0,,,"['Vizag', 'Vizag', 'Hyderabad']",Counter(),0.0
Teresa de Jesus,,,1984.0,,,"['Ávila', 'US']",Counter({'US': 1}),0.5
I hartopehtra,,,1964.0,,,[],Counter(),0.0
My House in Umbria,,,2003.0,,,"['Umbria', 'Italy', 'U.S.', 'U.S.', 'Italy', 'America']",Counter({'America': 1}),0.16666666666666666
Belphegor the Mountebank,,,1921.0,,,[],Counter(),0.0
Pyar Ki Kahani,,,1971.0,,,[],Counter(),0.0
J'Attendrai Le Suivant,,,2002.0,,,[],Counter(),0.0
Einer Frisst den anderen,,,,,,['the United States'],Counter({'the United States': 1}),1.0
The Crimson Wing: Mystery of the Flamingos,,Documentary,2008.0,7.3,1446.0,['Tanzania'],Counter(),0.0
Love Khichdi,,"Comedy,Drama,Romance",2009.0,5.6,342.0,['Mumbai'],Counter(),0.0
Ullasamga Utsahamga,,,2008.0,,,"['Hyderabad', 'Kolkata', 'Kolkata', 'Kolkata', 'Kolkata', 'Kolkata']",Counter(),0.0
Kings and Desperate Men,,,,,,[],Counter(),0.0
Big Beat,,,1993.0,,,[],Counter(),0.0
Jothe Jotheyali,,Drama,2006.0,8.4,90.0,[],Counter(),0.0
Prom Night III: The Last Kiss,,,1989.0,,,[],Counter(),0.0
Tatlong Taong Walang Diyos,,,1976.0,,,[],Counter(),0.0
Shyama,,,1986.0,,,[],Counter(),0.0
Bleach: Memories of Nobody,1228917.0,"Action,Adventure,Animation",2006.0,7.1,5035.0,['Karakura Town'],Counter(),0.0
Dead Heat,,"Action,Comedy,Crime",2002.0,5.2,1509.0,[],Counter(),0.0
Shagird,,,1967.0,,,[],Counter(),0.0
Got 2 Believe,,Romance,2002.0,7.7,261.0,[],Counter(),0.0
The Seekers,,"Adventure,Drama,History",1954.0,5.5,279.0,['New Zealand'],Counter(),0.0
Heaven's Soldiers,,,2005.0,,,"['North', 'South Korea', 'North and South Korea', 'Koreas', 'Korea']",Counter(),0.0
The Perfect Murder,,"Action,Comedy,Crime",1988.0,5.9,333.0,['Bombay'],Counter(),0.0
Footsteps in the Fog,,"Crime,Drama,Thriller",1955.0,7.0,2286.0,[],Counter(),0.0
"Elisa, vida mia",,Drama,1977.0,7.3,998.0,"['Castile', 'León']",Counter({'Castile': 1}),0.5
Laadam,,,2008.0,,,['Hydrabad'],Counter(),0.0
Love on Delivery,,,1994.0,,,"['Japan', 'Japan', 'Garfield']",Counter({'Garfield': 1}),0.3333333333333333
Lord Camber's Ladies,,Drama,1932.0,6.9,83.0,[],Counter(),0.0
Swaham,,Drama,1994.0,7.5,237.0,[],Counter(),0.0
Socialism,,,2010.0,,,[],Counter(),0.0
Golu Hadawatha,,,1969.0,,,[],Counter(),0.0
That Woman Opposite,,,1957.0,,,[],Counter(),0.0
The Doll,,,,,,"['Warsaw', 'Russia', 'Warsaw', 'Bulgaria']",Counter(),0.0
Friends,,,1999.0,,,['Aravindan'],Counter(),0.0
The Devil-Ship Pirates,,,1947.0,,,[],Counter(),0.0
Otto; or Up with Dead People,11295.0,,2007.0,,,['Berlin'],Counter(),0.0
Last Order: Final Fantasy VII,,,2005.0,,,"['Nibelheim', 'Midgar', 'Nibelheim', 'Nibelheim', 'Nibelheim', 'Nibelheim']",Counter(),0.0
"Tora-san, His Tender Love",,,1970.0,,,[],Counter(),0.0
Family Demons,,,,,,[],Counter(),0.0
Nakshathrakkannulla Rajakumaran Avanundoru Rajakumari,,"Comedy,Drama,Romance",2002.0,2.9,122.0,[],Counter(),0.0
Run Baby Run,,,2012.0,,,"['Delhi', 'Kochi']",Counter(),0.0
Mafioso,,"Comedy,Crime,Drama",1962.0,7.6,3057.0,"['Milan', 'Italy', 'Sicily', 'Sicily', 'the United States', 'New York City', 'Sicily']","Counter({'the United States': 1, 'New York City': 1})",0.2857142857142857
Robot Taekwon V,,,1976.0,,,[],Counter(),0.0
Council of the Gods,,,1950.0,,,"['Germany', 'the Third Reich', 'the United States', 'the Soviet Union']",Counter({'the United States': 1}),0.25
Siempre es dificil volver a casa,,"Comedy,Crime",1992.0,4.1,35.0,[],Counter(),0.0
En malas companias,,,2000.0,,,[],Counter(),0.0
Un giorno nella vita,,"Drama,War",1946.0,7.3,31.0,['Italy'],Counter(),0.0
Jade Warrior,,,2006.0,,,['China'],Counter(),0.0
O Pao e o Vinho,,,,,,[],Counter(),0.0
Swagatam,,Drama,2008.0,5.5,80.0,['the United States'],Counter({'the United States': 1}),1.0
The Flower of Love,,,1961.0,,,[],Counter(),0.0
Cheerleader Queens,,,2003.0,,,"['Bangkok', 'Bangkok']",Counter(),0.0
Iru Malargal,,\N,1967.0,7.1,21.0,"['Madurai', 'Kodaikanal', 'Kodaikanal']",Counter(),0.0
Adela,,,2008.0,,,"['Qatar', 'Makati']",Counter(),0.0
School Master,,\N,1964.0,7.2,10.0,[],Counter(),0.0
Shall We Dance,42976677.0,,1996.0,,,"['Japan', 'Tokyo', 'Blackpool']",Counter(),0.0
Life Gamble,,,1979.0,,,[],Counter(),0.0
Woman in the Moon,,,1929.0,,,[],Counter(),0.0
Maitresse,,"Drama,Romance",1976.0,6.5,2483.0,[],Counter(),0.0
"Adam, Eve and Datsa",,,2011.0,,,['Yangon'],Counter(),0.0
Billion Dollar Brain,,,1967.0,,,"['Helsinki', 'Helsinki', 'Helsinki', 'Russia', 'Russia', 'Helsinki', 'Texas', 'Latvia', 'the Soviet Union', 'Helsinki', 'Russia', 'Latvia', 'London']",Counter({'Texas': 1}),0.07692307692307693
The White Reindeer,,,1952.0,,,['Lapland'],Counter(),0.0
Moscow-Cassiopeia,,,1974.0,,,[],Counter(),0.0
Mukham,,,1990.0,,,[],Counter(),0.0
The Four Feathers,,,1977.0,,,"['Sudan', 'Sudan']",Counter({'Sudan': 2}),1.0
Stars Never Sleep,,,2010.0,,,"['Calcutta', 'Bengali']",Counter(),0.0
Tachiguishi-Retsuden,,,2006.0,,,[],Counter(),0.0
The Man from Snowy River,,,1920.0,,,[],Counter(),0.0
Wings of Desire,,,1987.0,,,"['West Berlin', 'Berlin', 'Berlin', 'Berlin', 'Berlin']",Counter({'West Berlin': 1}),0.2
Ruk jung,,"Comedy,Drama,Romance",2006.0,6.2,78.0,['Thailand'],Counter(),0.0
Sylvia and the Ghost,,,1946.0,,,[],Counter(),0.0
Winter Light,,,1963.0,,,"['China', 'Lisbon']",Counter(),0.0
The Song of Life,,,1931.0,,,[],Counter(),0.0
Thirupaachi,,"Action,Drama",2005.0,6.5,4921.0,"['Thirupaachi', 'Chennai', 'Chennai', 'Chennai', 'North Chennai', 'chennai', 'Chennai', 'Chennai', 'Chennai', 'Chennai', 'Chennai', 'Chennai', 'Chennai', 'Chennai', 'Chennai']",Counter(),0.0
Alag Alag,,,1985.0,,,['Bombay'],Counter(),0.0
The Son,,,2002.0,,,[],Counter(),0.0
Winx Club - Il Segreto Del Regno Perduto,,,2007.0,,,"['Domino', 'Domino', 'Eraklyon']",Counter({'Domino': 2}),0.6666666666666666
Fauj Mein Mauj,,,2009.0,,,['India'],Counter(),0.0
Eva,,,1962.0,,,['Venice'],Counter(),0.0
Genealogy,,,1979.0,,,[],Counter(),0.0
Archipelago,,Drama,2010.0,6.3,3128.0,[],Counter(),0.0
Tere Bin Laden,,"Comedy,Drama",2010.0,7.2,10884.0,"['Karachi', 'US', 'USA', 'USA', 'US', 'US', 'Danka', 'US', 'US']","Counter({'US': 5, 'USA': 2})",0.7777777777777778
The Killer,,,1989.0,,,['Hong Kong'],Counter(),0.0
Valley of the Wolves: Iraq,27900000.0,,2006.0,,,"['Iraqi Kurdistan', 'Sulaymaniyah', 'Iraq', 'Abu Ghraib']",Counter(),0.0
Giliw Ko,,,1939.0,,,"['Hollywood', 'Manila']",Counter({'Hollywood': 1}),0.5
Love on the Dole,,,1941.0,,,"['Hanky Park', 'Salford']",Counter(),0.0
Slayers Gorgeous,,,1998.0,,,[],Counter(),0.0
Last Exit,,,2006.0,,,[],Counter(),0.0
Gandharvam,,"Drama,Romance",1993.0,6.4,304.0,[],Counter(),0.0
The Cracksman,,"Comedy,Crime",1963.0,5.9,241.0,[],Counter(),0.0
Hindustan Ki Kasam,,"Action,Drama",1999.0,3.5,694.0,['Pakistan'],Counter(),0.0
"Brother Sun, Sister Moon",,,1972.0,,,"['Assisi', 'Perugia', 'Assisi', 'Assisi', 'Rome', 'Rome', 'Rome', 'Rome']",Counter(),0.0
El angel de Budapest,,,2011.0,,,"['Hungary', 'Budapest']",Counter(),0.0
La Setta,,,1991.0,,,"['Frankfurt', 'Germany']",Counter(),0.0
Jawani Diwani: A Youthful Joyride,,,2006.0,,,"['India', 'Goa']",Counter(),0.0
Idhu Malai Nerathu Mayakkam,,,2011.0,,,[],Counter(),0.0
Oonche Log,,,1985.0,,,[],Counter(),0.0
Burke & Wills,,"Adventure,Drama,History",1985.0,6.3,289.0,"['Melbourne', 'Australia']",Counter(),0.0
Naanayam,,,2009.0,,,[],Counter(),0.0
Raam,,,2009.0,,,"['Bellary', 'Mysore', 'America', 'India', 'Mysore']",Counter({'America': 1}),0.2
Lilja 4-ever,,"Crime,Drama",2002.0,7.8,50771.0,"['the Soviet Union', 'the United States', 'Sweden', 'Sweden', 'Soviet Union', 'Sweden', 'Sweden']",Counter({'the United States': 1}),0.14285714285714285
The Day He Arrives,320421.0,,2011.0,,,"['Seoul', 'Bukchon', 'Bukchon', 'Insadong', 'Bukchon', 'Vietnam', 'Seoul']",Counter(),0.0
The Road from Elephant Pass,,,2009.0,,,"['colombo', 'Periyumbutur', 'Toronto', 'Canada']",Counter(),0.0
Aku no Kyoten,,,2012.0,,,[],Counter(),0.0
"Shake, Rattle & Roll 8",,,2006.0,,,[],Counter(),0.0
Hide and Seek,,,2007.0,,,['Manila'],Counter(),0.0
August Club,,,,,,[],Counter(),0.0
The Proud General,,,1956.0,,,[],Counter(),0.0
Life of Brian,20045115.0,Comedy,1979.0,8.0,425419.0,['Judea'],Counter(),0.0
Anbe Vaa,,,1966.0,,,"['Simla', 'Kasi', 'Simla']",Counter(),0.0
The Blood Spattered Bride,,,1974.0,,,[],Counter(),0.0
Suicide Club,,,2001.0,,,"['Tokyo', 'Japan', 'Japan']",Counter(),0.0
Nine Two Eleven,,,1957.0,,,"['Bombay', 'Bombay']",Counter(),0.0
Thalaimagan,,,2006.0,,,[],Counter(),0.0
Revelation,,"Adventure,Drama,Fantasy",2001.0,4.6,1688.0,"['Rennes-le-Château', 'Rennes-le-Château', 'Cambridge', 'London', 'Patmos', 'Rome']",Counter(),0.0
The Monk,,"Drama,Horror",1990.0,4.7,97.0,['Spain'],Counter(),0.0
A Ferret Called Mickey,,,2003.0,,,[],Counter(),0.0
