title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Red River Range,,"Action,Crime,Drama",1938.0,5.6,462.0,34,Counter(),0.0
Judas Kiss,,"Crime,Drama,Thriller",1998.0,6.1,4240.0,99,Counter({'senator': 3}),0.030303030303030304
Uptown Girls,44617342.0,"Comedy,Drama,Romance",2003.0,6.2,45106.0,578,Counter(),0.0
Prime,,,2005.0,,,214,Counter({'supermarket': 1}),0.004672897196261682
Three Orphan Kittens,,"Animation,Comedy,Family",1935.0,6.8,1331.0,82,Counter(),0.0
A Knight for a Day,,"Animation,Comedy,Family",1946.0,6.7,1296.0,84,Counter(),0.0
"After Dark, My Sweet",2678414.0,"Crime,Drama,Mystery",1990.0,6.5,4357.0,35,Counter(),0.0
The Texans,,Western,1938.0,6.3,379.0,29,Counter({'civil war': 1}),0.034482758620689655
The Tao of Steve,,,2000.0,,,135,Counter({'campus': 1}),0.007407407407407408
Fight For Your Life,,,1977.0,,,23,Counter({'redneck': 1}),0.043478260869565216
Expecting Mary,,,,,,22,Counter({'trailer park': 1}),0.045454545454545456
The Substitute 2: School's Out,,,1998.0,,,65,Counter(),0.0
Way Out West,497000.0,"Action,Comedy,Music",1930.0,5.8,778.0,30,Counter(),0.0
The Severed Arm,,Horror,1973.0,4.9,1153.0,74,Counter(),0.0
Bad Moon,1055525.0,,1996.0,,,42,Counter(),0.0
Napoleon and Samantha,,,1972.0,,,222,Counter(),0.0
The Last Days of Patton,,,1986.0,,,108,"Counter({'civil war': 1, 'president': 1})",0.018518518518518517
The Web,,"Crime,Drama,Film-Noir",1947.0,7.1,1532.0,142,Counter(),0.0
His Majesty O'Keefe,2500000.0,,1954.0,,,52,Counter(),0.0
Max Steel: Countdown,,,2006.0,,,475,Counter(),0.0
Red Planet Mars,,"Drama,Sci-Fi",1952.0,4.9,1518.0,96,Counter({'western': 1}),0.010416666666666666
A Rumor of Angels,,,2001.0,,,99,Counter(),0.0
The Singles 2nd Ward,,,2007.0,,,141,Counter(),0.0
The Moon and Sixpence,,"Drama,Romance",1942.0,6.7,890.0,16,Counter(),0.0
The Bronze Buckaroo,,"Action,Adventure,Music",1939.0,4.9,266.0,107,"Counter({'saloon': 2, 'sheriff': 2, 'cowboy': 1})",0.04672897196261682
Wal-Mart: The High Cost of Low Price,,,2005.0,,,58,Counter(),0.0
Phantasm IV: OblIVion,,,1998.0,,,424,Counter({'motel': 1}),0.0023584905660377358
Not Easily Broken,10708890.0,,2009.0,,,91,Counter(),0.0
Buffalo Bill and the Indians,,,1976.0,,,67,Counter(),0.0
Disco Beaver from Outer Space,,,1978.0,,,31,Counter(),0.0
The Man Who Understood Women,,,1959.0,,,55,Counter({'hollywood': 2}),0.03636363636363636
Dark Alibi,,"Crime,Drama,Mystery",1946.0,6.5,1477.0,11,Counter(),0.0
"Lad, A Dog",,,1962.0,,,172,Counter(),0.0
Hollyrock-a-Bye Baby,,,,,,335,Counter({'freedom': 1}),0.0029850746268656717
X-Men,296339527.0,"Action,Adventure,Sci-Fi",2000.0,7.3,663568.0,399,"Counter({'senator': 3, 'liberty': 2, 'congress': 1})",0.015037593984962405
The Lawless Nineties,,"Drama,Western",1936.0,5.6,415.0,132,"Counter({'election': 2, 'settlers': 1})",0.022727272727272728
Julia,20714400.0,,1977.0,,,117,Counter(),0.0
Down the Drain,,"Comedy,Crime",1990.0,3.8,251.0,19,Counter(),0.0
Go Go Amigo,,"Animation,Comedy,Family",1965.0,6.1,178.0,71,Counter(),0.0
Nomads,2278264.0,"Horror,Mystery,Thriller",1986.0,5.2,5519.0,181,Counter(),0.0
Game 6,,,2006.0,,,140,Counter(),0.0
Follow the Prophet,,"Drama,Thriller",2009.0,6.2,799.0,46,Counter({'sheriff': 1}),0.021739130434782608
Back Door Channels: The Price of Peace,,,2009.0,,,73,Counter(),0.0
Raising Cain,37170057.0,,1992.0,,,304,Counter({'motel': 1}),0.003289473684210526
A Place in the Sun,7000000.0,"Drama,Romance",1951.0,7.7,25378.0,315,Counter(),0.0
Heathers,1108462.0,"Comedy,Crime",1988.0,7.2,120073.0,441,"Counter({'high school': 1, 'cheerleader': 1, 'campus': 1, 'sheriff': 1, 'prom': 1})",0.011337868480725623
It Happened on 5th Avenue,,,1947.0,,,236,Counter(),0.0
Heaven Help Us,,,1985.0,,,907,"Counter({'soda': 3, 'high school': 1, 'parade': 1, 'elvis': 1})",0.006615214994487321
Anchorman: The Legend Continues,,,2013.0,,,11,Counter(),0.0
Search for the Beast,,Horror,1997.0,1.8,175.0,170,Counter(),0.0
Roustabout,,"Drama,Music,Musical",1964.0,6.0,3385.0,110,Counter(),0.0
Little Big Shot,,"Comedy,Crime,Drama",1935.0,6.2,357.0,192,"Counter({'broadway': 1, 'roadside': 1})",0.010416666666666666
Over the Edge,,"Crime,Drama",1979.0,7.3,8489.0,963,"Counter({'cadillac': 1, 'president': 1, 'highway': 1})",0.003115264797507788
Blue Sunshine,,,1978.0,,,68,Counter({'mall': 1}),0.014705882352941176
Becky Sharp,,"Drama,Romance,War",1935.0,5.8,1340.0,49,Counter(),0.0
Bimbo's Express,,"Animation,Comedy,Family",1931.0,6.0,175.0,31,Counter(),0.0
Beyond a Reasonable Doubt,1100000.0,"Crime,Drama,Film-Noir",1956.0,6.9,6052.0,131,Counter(),0.0
Tycoon,,,1947.0,,,26,Counter(),0.0
Children of the Corn: Revelation,,,2001.0,,,327,Counter({'bbq': 1}),0.0030581039755351682
Manhood,,"Comedy,Drama",2003.0,5.1,305.0,27,Counter(),0.0
The Las Vegas Story,1200000.0,"Crime,Drama,Film-Noir",1952.0,6.3,1697.0,27,Counter(),0.0
Human Desire,,,1954.0,,,68,Counter(),0.0
Sirocco,1300000.0,"Action,Drama,Film-Noir",1951.0,6.2,2842.0,168,Counter(),0.0
Cross,,,2011.0,,,58,Counter(),0.0
Free Wheeling,,"Comedy,Family,Short",1932.0,7.7,297.0,49,Counter(),0.0
Summertree,,,1971.0,,,212,Counter({'ford': 1}),0.0047169811320754715
Attack Force,,,2006.0,,,91,Counter(),0.0
Like Dandelion Dust,352810.0,Drama,2009.0,7.0,3156.0,528,Counter(),0.0
Two of a Kind,,"Crime,Drama,Thriller",1951.0,6.6,847.0,41,Counter(),0.0
"To Sir, with Love II",,,1996.0,,,283,Counter({'mall': 1}),0.0035335689045936395
Living Out Loud,15610299.0,,1998.0,,,70,Counter(),0.0
The Bold Caballero,,Western,1936.0,5.8,254.0,47,Counter(),0.0
The Lincoln Lawyer,85507593.0,,2011.0,,,371,Counter(),0.0
Nine to Five,103290500.0,,1980.0,,,580,"Counter({'vacation': 1, 'president': 1, 'western': 1})",0.005172413793103448
MILF,,,2010.0,,,44,Counter(),0.0
Vamps,,,2012.0,,,247,Counter(),0.0
Proof,14189860.0,"Drama,Mystery",2005.0,6.7,46644.0,329,Counter({'campus': 1}),0.00303951367781155
Webs,,,2003.0,,,384,Counter(),0.0
Near Dark,3369307.0,,1987.0,,,249,Counter({'motel': 1}),0.004016064257028112
Nightmare Beach,,,1988.0,,,172,Counter({'spring break': 4}),0.023255813953488372
Tortilla Heaven,,,2007.0,,,18,Counter(),0.0
Wonder Man,,"Comedy,Fantasy,Musical",1945.0,6.8,2546.0,141,Counter({'dodge': 1}),0.0070921985815602835
Kiki,,"Comedy,Drama",1926.0,6.8,466.0,241,Counter({'hustle': 1}),0.004149377593360996
My Little Pony: A Very Minty Christmas,,,2005.0,,,42,Counter(),0.0
First Monday in October,,"Comedy,Drama",1981.0,6.4,1687.0,50,"Counter({'supreme court': 2, 'freedom': 1})",0.06
Shadowzone,,"Horror,Sci-Fi",1990.0,5.0,1466.0,41,Counter(),0.0
An Alan Smithee Film: Burn Hollywood Burn,52850.0,,1998.0,,,32,Counter(),0.0
The Two Mr. Kissels,,,2008.0,,,88,Counter(),0.0
Hook and Ladder,,,1932.0,,,37,Counter(),0.0
Underground Comedy Movie,,,1999.0,,,63,Counter({'costume': 1}),0.015873015873015872
S.O.B.,14867086.0,,1981.0,,,332,Counter({'hollywood': 4}),0.012048192771084338
Lucky 7,,,2003.0,,,44,Counter(),0.0
Cactus Flower,25889208.0,,1969.0,,,150,Counter(),0.0
Television Spy,,"Action,Crime,Drama",1939.0,6.0,67.0,17,Counter(),0.0
I Ought to Be in Pictures,6968359.0,,1982.0,,,186,"Counter({'hollywood': 1, 'motel': 1})",0.010752688172043012
Shall We Dance?,170128460.0,"Comedy,Drama,Music",2004.0,6.2,50227.0,239,Counter(),0.0
Zoom,12506188.0,,2006.0,,,387,"Counter({'costume': 1, 'cheerleading': 1})",0.00516795865633075
Monster in the Closet,,,1986.0,,,49,Counter(),0.0
Evil Eyes,,,2004.0,,,62,Counter(),0.0
New York Minute,21289826.0,"Adventure,Comedy,Crime",2004.0,4.9,25293.0,65,Counter({'senator': 1}),0.015384615384615385
Prodigal Sons,,,2008.0,,,165,Counter({'high school': 3}),0.01818181818181818
Trouble the Water,,Documentary,2008.0,7.3,2087.0,98,Counter(),0.0
Blindfold,,,1965.0,,,100,Counter(),0.0
The Painted Veil,,"Drama,Romance",1934.0,6.5,1778.0,258,Counter(),0.0
Hud,,"Drama,Western",1963.0,7.8,24425.0,536,"Counter({'cadillac': 1, 'roadside': 1})",0.0037313432835820895
Clean Pastures,,,,,,243,Counter({'jazz': 3}),0.012345679012345678
O.K. Garage,,"Comedy,Crime,Drama",1998.0,5.0,340.0,12,Counter(),0.0
You're Only Young Once,,"Comedy,Family,Romance",1937.0,6.6,567.0,51,"Counter({'vacation': 1, 'lifeguard': 1})",0.0392156862745098
Candy Land: The Great Lollipop Adventure,,,2005.0,,,48,Counter(),0.0
21 Jump Street,201585328.0,"Action,Comedy,Crime",2012.0,7.2,611431.0,407,Counter({'prom': 3}),0.007371007371007371
Boy Culture,220409.0,,2006.0,,,45,Counter(),0.0
Adventures in Voice Acting,,,2008.0,,,31,Counter(),0.0
Undermind,,"Crime,Drama,Fantasy",2003.0,5.7,415.0,16,Counter(),0.0
Haywire,31143859.0,"Action,Drama,Thriller",2011.0,5.8,90527.0,386,"Counter({'diner': 3, 'vacation': 1})",0.010362694300518135
Die Hard: With a Vengeance,366101666.0,,1995.0,,,348,Counter(),0.0
EuroTrip,20796847.0,Comedy,2004.0,6.6,227336.0,564,"Counter({'high school': 1, 'high school graduation': 1})",0.0035460992907801418
Rudolph and Frosty's Christmas in July,,,1979.0,,,284,"Counter({'fourth of july': 1, 'parade': 1})",0.007042253521126761
Billy Jack Goes to Washington,,,1977.0,,,165,"Counter({'senate': 7, 'senator': 4})",0.06666666666666667
Woman Obsessed,,"Drama,Romance",1959.0,6.0,468.0,95,Counter({'saloon': 1}),0.010526315789473684
Boys in the Sand,,"Adult,Fantasy,Romance",1971.0,6.7,211.0,231,Counter(),0.0
Planet Terror,,,2007.0,,,513,"Counter({'sheriff': 4, 'bbq': 1, 'highway': 1})",0.011695906432748537
Hillside Cannibals,,,2006.0,,,53,Counter(),0.0
Move,,"Comedy,Fantasy",1970.0,5.1,211.0,34,Counter(),0.0
"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",2276900.0,,1981.0,,,155,Counter({'highway': 1}),0.0064516129032258064
Three Violent People,1200000.0,,1956.0,,,140,"Counter({'yankee': 1, 'saloon': 1})",0.014285714285714285
The Dog Who Saved Christmas Vacation,,,2010.0,,,63,Counter(),0.0
Deadly Dreams,,,,,,40,Counter(),0.0
Transformers: Dark of the Moon,1123746996.0,,2011.0,,,382,Counter({'president': 1}),0.002617801047120419
Punchy Cowpunchers,,,1950.0,,,124,"Counter({'western': 1, 'saloon': 1, 'cowboy': 1})",0.024193548387096774
Deep Shock,,,2003.0,,,92,Counter(),0.0
Timecop 2: The Berlin Decision,,,2003.0,,,133,Counter(),0.0
Saving Private Ryan,481840909.0,"Drama,War",1998.0,8.6,1530786.0,448,Counter({'mustang': 1}),0.002232142857142857
Breaking the Rules,,"Comedy,Drama",1992.0,5.5,752.0,27,Counter(),0.0
Duality,,,2001.0,,,69,Counter(),0.0
Passport to Paris,,,1999.0,,,127,"Counter({'spring break': 1, 'vacation': 1})",0.015748031496062992
Safe Passage,1600000.0,,1995.0,,,37,Counter(),0.0
"Suddenly, Last Summer",6375000.0,,1959.0,,,442,Counter(),0.0
Grey Gardens,,,2009.0,,,139,Counter(),0.0
The Naked and the Dead,,"Drama,War",1958.0,6.4,1873.0,128,Counter(),0.0
Observe and Report,26973554.0,,2009.0,,,319,Counter({'mall': 12}),0.03761755485893417
You Can't Have Everything,,"Comedy,Music,Mystery",1937.0,6.3,278.0,30,Counter(),0.0
I'm Not Rappaport,470000.0,,1996.0,,,105,Counter(),0.0
An Invisible Sign of My Own,49859.0,,2011.0,,,73,Counter(),0.0
Queen of the Amazons,,,1947.0,,,197,Counter(),0.0
Fantastic Voyage,12000000.0,,1966.0,,,200,Counter(),0.0
The Big Sombrero,,"Drama,Music,Western",1949.0,5.4,171.0,247,"Counter({'cowboy': 1, 'rodeo': 1, 'wild west': 1})",0.012145748987854251
Taken In Broad Daylight,,,2009.0,,,718,"Counter({'mall': 3, 'vacation': 3, 'high school': 1})",0.009749303621169917
Good Bad Boys,,"Comedy,Family,Short",1940.0,6.1,115.0,90,Counter(),0.0
"'night, Mother",,,1986.0,,,32,Counter(),0.0
Brain Damage,,,1988.0,,,37,Counter(),0.0
9 1/2 Weeks,6734844.0,,1986.0,,,45,Counter(),0.0
Night of the Ghouls,,,1987.0,,,38,Counter(),0.0
Coyote Summer,,"Action,Adventure",1996.0,5.6,218.0,52,Counter(),0.0
Romance & Cigarettes,2935242.0,,2006.0,,,48,Counter(),0.0
The Sunbeam,,,1912.0,,,41,Counter(),0.0
The Man Who Came Back,,"Action,Drama,Western",2008.0,4.9,922.0,103,"Counter({'civil war': 1, 'freedom': 1, 'sheriff': 1, 'yankee': 1})",0.038834951456310676
Murder Party,,,2007.0,,,116,"Counter({'costume': 2, 'halloween': 1, 'cheerleader': 1, 'baseball': 1})",0.04310344827586207
The Last Hunt,3360000.0,"Drama,Western",1956.0,6.8,1880.0,49,Counter({'hunting': 1}),0.02040816326530612
The Gingerbread Man,1534569.0,,1998.0,,,66,Counter(),0.0
Sleepy Hollow High,,"Horror,Mystery",2000.0,2.7,526.0,37,Counter(),0.0
Steamboat Willie,,,1928.0,,,159,Counter({'turkey': 1}),0.006289308176100629
For Crimin' Out Loud,,,1956.0,,,43,Counter(),0.0
Down Among the Sheltering Palms,1000000.0,,1953.0,,,132,Counter(),0.0
Dementia 13,,"Horror,Thriller",1963.0,5.7,9390.0,262,Counter(),0.0
Svengali,,,1930.0,,,42,Counter(),0.0
Hobgoblins 2,,,2008.0,,,36,Counter(),0.0
This Revolution,,,2004.0,,,135,Counter({'republican': 1}),0.007407407407407408
American Me,13086430.0,,1992.0,,,92,Counter(),0.0
Three Smart Boys,,,1937.0,,,76,Counter(),0.0
Ernest Goes to Camp,23509382.0,"Comedy,Family",1987.0,5.5,12697.0,397,"Counter({'hunting': 2, 'lifeguard': 1})",0.007556675062972292
The Amy Fisher Story,,,1993.0,,,225,Counter({'high school': 1}),0.0044444444444444444
Blood Freak,,"Horror,Sci-Fi",1972.0,3.6,1865.0,181,"Counter({'turkey': 8, 'highway': 1})",0.049723756906077346
A Perfect Ending,,,2012.0,,,24,Counter(),0.0
I Dream of Jeanie,,,1952.0,,,16,Counter(),0.0
Charlie's Angels: Full Throttle,259175788.0,,2003.0,,,210,Counter({'hollywood': 2}),0.009523809523809525
Just Go With It,214918407.0,,2011.0,,,343,"Counter({'sorority': 1, 'rodeo': 1})",0.0058309037900874635
Three Girls Lost,,,1931.0,,,12,Counter(),0.0
The Delta Factor,,,1970.0,,,13,Counter(),0.0
Flirting with Disaster,14702438.0,Comedy,1996.0,6.7,20218.0,326,"Counter({'high school': 1, 'front porch': 1})",0.006134969325153374
They Only Kill Their Masters,,"Mystery,Romance,Thriller",1972.0,6.2,1258.0,60,Counter({'sheriff': 1}),0.016666666666666666
Within Our Gates,,"Drama,Romance",1920.0,6.4,3746.0,210,Counter({'hunting': 1}),0.004761904761904762
The Natural,47951979.0,"Drama,Sport",1984.0,7.4,53412.0,763,"Counter({'baseball': 5, 'soda': 1, 'dugout': 1})",0.009174311926605505
Hell & Back,,,2013.0,,,14,Counter(),0.0
Chasing Ghosts: Beyond the Arcade,,Documentary,2007.0,7.0,1449.0,72,Counter(),0.0
The Heiress,2300000.0,,1949.0,,,152,Counter(),0.0
Go Fly a Kit,,,1957.0,,,48,Counter(),0.0
Children of the Corn V: Fields of Terror,,,1998.0,,,251,Counter({'sheriff': 3}),0.01195219123505976
A Thief in the Night,,,1973.0,,,100,Counter(),0.0
Elves,,Horror,1989.0,4.2,1833.0,244,Counter(),0.0
Slapstick of Another Kind,,,1984.0,,,143,Counter({'president': 1}),0.006993006993006993
Mean Streets,3000000.0,"Crime,Drama,Thriller",1973.0,7.2,121934.0,133,Counter(),0.0
Superman,,"Action,Adventure,Animation",1941.0,7.2,3622.0,360,Counter(),0.0
Brewster McCloud,,"Comedy,Crime,Fantasy",1970.0,6.8,5884.0,88,Counter({'hollywood': 1}),0.011363636363636364
AmerAsian,,,2009.0,,,96,Counter({'baseball': 2}),0.020833333333333332
Mabel's Married Life,,"Comedy,Short",1914.0,5.6,1431.0,13,Counter(),0.0
The Rum Diary,23947544.0,,2011.0,,,314,Counter(),0.0
Bats: Human Harvest,,,2007.0,,,28,Counter(),0.0
Young Catherine,,,,,,50,Counter(),0.0
Transit,,,2012.0,,,812,"Counter({'motel': 7, 'flag': 1})",0.009852216748768473
Bosko the Doughboy,,,1931.0,,,136,Counter(),0.0
Gulag,,,1985.0,,,83,Counter(),0.0
The Killer That Stalked New York,,"Drama,Film-Noir,Thriller",1950.0,6.4,1925.0,171,Counter(),0.0
River's Edge,,"Crime,Drama",1986.0,6.9,21379.0,35,Counter({'high school': 1}),0.02857142857142857
Entre nos,,,2009.0,,,73,Counter(),0.0
The Gate of Heavenly Peace,,,1995.0,,,255,"Counter({'western': 1, 'freedom': 1})",0.00784313725490196
Little Manhattan,1117920.0,"Comedy,Family,Romance",2005.0,7.4,25006.0,203,Counter({'jazz': 1}),0.0049261083743842365
Gentleman Jim,,,1943.0,,,181,Counter(),0.0
Mischief,8700000.0,"Comedy,Romance",1985.0,6.5,7201.0,56,Counter(),0.0
The Mouse from H.U.N.G.E.R.,,,1967.0,,,97,Counter(),0.0
Boston Blackie and the Law,,"Comedy,Crime,Mystery",1946.0,6.3,363.0,201,Counter({'thanksgiving': 1}),0.004975124378109453
Returned: Child Soldiers of Nepal's Maoist Army,,,2008.0,,,88,Counter({'civil war': 1}),0.011363636363636364
Wreck-It Ralph,,,2012.0,,,80,Counter(),0.0
The Don Is Dead,,,1973.0,,,45,Counter(),0.0
Dracula,,,1931.0,,,143,Counter(),0.0
The Dead Talk Back,,,1993.0,,,17,Counter(),0.0
Texas Chainsaw Massacre: The Next Generation,185898.0,,1994.0,,,436,"Counter({'pickup': 5, 'pickup truck': 3, 'prom': 1})",0.020642201834862386
Bunker Hill,,,,,,52,Counter(),0.0
No Parking Hare,,,1954.0,,,96,Counter({'freeway': 3}),0.03125
The Unborn,,"Drama,Horror,Sci-Fi",1991.0,4.8,1676.0,35,Counter(),0.0
Beyond the Ring,,,2007.0,,,31,Counter(),0.0
Tattoo,,,1981.0,,,33,Counter(),0.0
Moon Pilot,,"Comedy,Family,Sci-Fi",1962.0,5.4,545.0,90,Counter(),0.0
This Could Be the Night,,Comedy,1957.0,6.7,928.0,100,Counter({'broadway': 1}),0.01
Sordid Lives,1010000.0,,2008.0,,,27,Counter({'motel': 1}),0.037037037037037035
Alien vs. Hunter,,,2008.0,,,216,Counter({'sheriff': 1}),0.004629629629629629
The Cooler,10464788.0,,2003.0,,,90,Counter({'motel': 1}),0.011111111111111112
Motherhood,726354.0,,2009.0,,,14,Counter(),0.0
Molly and Me,,,1945.0,,,25,Counter(),0.0
The End of Innocence,,,1990.0,,,17,Counter(),0.0
Ticking Clock,,,2011.0,,,676,Counter(),0.0
Gung Ho!,2176489.0,,1943.0,,,211,"Counter({'hillbilly': 1, 'civil war': 1})",0.009478672985781991
High Plains Drifter,8000000.0,"Drama,Mystery,Western",1973.0,7.4,66081.0,256,"Counter({'saloon': 2, 'sheriff': 2})",0.015625
Scent of Mystery,,"Adventure,Crime,Mystery",1960.0,5.5,434.0,95,Counter({'vacation': 1}),0.010526315789473684
One on One,,"Drama,Sport",1977.0,6.5,2056.0,42,"Counter({'high school': 1, 'basketball': 1})",0.047619047619047616
Where the Day Takes You,,,1992.0,,,318,Counter(),0.0
The New Janitor,,"Comedy,Short",1914.0,6.1,1220.0,51,Counter(),0.0
Ping Pong Playa,,,2008.0,,,340,"Counter({'nba': 1, 'basketball': 1, 'parade': 1})",0.008823529411764706
Mr. Jones,8345845.0,"Drama,Romance",1993.0,5.8,7744.0,23,Counter(),0.0
The Heart of the Game,,,2006.0,,,201,"Counter({'high school': 6, 'basketball': 3})",0.04477611940298507
Ball of Fire,,,1941.0,,,133,Counter(),0.0
Phantasm III: Lord of the Dead,,,1994.0,,,538,Counter(),0.0
Tarzan's New York Adventure,,"Action,Adventure",1942.0,6.5,3660.0,209,Counter(),0.0
The Ace of Scotland Yard,,,1929.0,,,17,Counter(),0.0
"Hold Me, Thrill Me, Kiss Me",,,1992.0,,,39,Counter({'trailer park': 1}),0.02564102564102564
Voyage to the Bottom of the Sea,,,1961.0,,,386,Counter({'president': 3}),0.007772020725388601
The Elder Son,,"Comedy,Drama",2006.0,5.5,517.0,37,Counter(),0.0
Outside Ozona,,"Comedy,Drama,Romance",1998.0,6.0,992.0,26,"Counter({'blues': 1, 'country music': 1})",0.07692307692307693
"Initiation: Silent Night, Deadly Night 4",,,1990.0,,,812,"Counter({'motel': 1, 'mall': 1})",0.0024630541871921183
Take Me to Town,1000000.0,"Adventure,Comedy,Romance",1953.0,6.3,398.0,34,Counter(),0.0
China Doll,,,1958.0,,,192,Counter(),0.0
The Ministers,,"Crime,Drama",2009.0,4.4,1486.0,29,Counter(),0.0
The Secret of the Sword,6500000.0,"Action,Adventure,Animation",1985.0,7.2,3367.0,51,Counter(),0.0
3:10 to Yuma,70016220.0,"Action,Crime,Drama",2007.0,7.6,337431.0,541,"Counter({'saloon': 2, 'civil war': 1})",0.005545286506469501
Stagecoach,1103757.0,,1939.0,,,342,"Counter({'independence': 1, 'sheriff': 1})",0.005847953216374269
Magnum Force,44680473.0,,1973.0,,,107,Counter(),0.0
Firewall,82751189.0,"Action,Crime,Thriller",2006.0,5.8,60102.0,433,Counter({'freedom': 1}),0.0023094688221709007
"The Phantom from 10,000 Leagues",,,1955.0,,,79,Counter(),0.0
Heaven or Vegas,,,1999.0,,,112,Counter(),0.0
Paper Chasers,,,2004.0,,,110,Counter({'hip hop': 2}),0.01818181818181818
Song of the Thin Man,,"Comedy,Crime,Musical",1947.0,6.9,5847.0,306,Counter({'jazz': 1}),0.0032679738562091504
Tortilla Flat,,"Comedy,Drama,Romance",1942.0,6.2,2083.0,89,Counter(),0.0
The Dilemma,,,2011.0,,,568,"Counter({'dodge': 7, 'car show': 1, 'muscle car': 1, 'diner': 1, 'baseball': 1})",0.01936619718309859
A Change of Seasons,,"Comedy,Drama",1980.0,5.2,1156.0,61,Counter({'campus': 1}),0.01639344262295082
Volcano,122823468.0,,1997.0,,,101,Counter({'vacation': 1}),0.009900990099009901
Termites of 1938,,,1938.0,,,160,Counter({'fishing trip': 1}),0.00625
The Babysitters,,Drama,2007.0,5.6,13154.0,267,Counter(),0.0
Devon's Ghost: Legend of the Bloody Boy,,,2005.0,,,114,Counter(),0.0
Are Parents People?,,Comedy,1925.0,6.6,81.0,16,Counter(),0.0
Caldera,,"Animation,Drama,Fantasy",2012.0,6.6,313.0,27,Counter(),0.0
Mickey One,,"Crime,Drama",1965.0,6.3,1921.0,98,Counter(),0.0
Ordinary People,54766923.0,Drama,1980.0,7.7,58221.0,257,Counter(),0.0
The Odd Couple II,,"Adventure,Comedy",1998.0,6.4,10868.0,216,Counter(),0.0
Casper Meets Wendy,30000900.0,,1998.0,,,339,"Counter({'baseball': 1, 'hot dog': 1, 'vacation': 1, 'mall': 1})",0.011799410029498525
Captain America: The First Avenger,368608363.0,"Action,Adventure,Sci-Fi",2011.0,6.9,913870.0,397,"Counter({'senator': 1, 'costume': 1})",0.005037783375314861
Tail Sting,,,2001.0,,,237,Counter(),0.0
From the Earth to the Moon,,"Adventure,Fantasy,Sci-Fi",1958.0,5.1,1851.0,150,"Counter({'civil war': 1, 'president': 1})",0.013333333333333334
Housewife,,"Drama,Romance",1934.0,6.1,1150.0,115,Counter({'high school': 1}),0.008695652173913044
Montana Moon,,Western,1930.0,4.9,627.0,56,Counter({'cowboy': 1}),0.017857142857142856
Tricky Dicks,,,1953.0,,,142,Counter(),0.0
Quasi at the Quackadero,,,1976.0,,,141,Counter({'dodge': 1}),0.0070921985815602835
Tyrannosaurus Azteca,,,2007.0,,,134,Counter(),0.0
The Affair of the Necklace,471210.0,,2001.0,,,307,Counter(),0.0
