title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Blue Tiger,,"Action,Crime,Thriller",1994.0,5.4,886.0,60,Counter({'halloween': 1}),0.016666666666666666
Ironclad,,"Action,Drama,History",2011.0,6.1,44049.0,464,Counter(),0.0
Miami Vice,163794509.0,"Action,Crime,Drama",2006.0,6.1,125880.0,377,Counter({'trailer park': 1}),0.002652519893899204
Chaos,7000248.0,,2005.0,,,249,Counter(),0.0
Police Academy: Mission to Moscow,126247.0,"Comedy,Crime",1994.0,3.5,36729.0,95,Counter(),0.0
Fly Me,,"Action,Drama",1973.0,4.7,298.0,29,Counter(),0.0
Journey's End,,"Drama,War",1930.0,6.8,392.0,69,Counter(),0.0
Hide and Seek,122650962.0,"Horror,Mystery",2005.0,5.9,90057.0,209,Counter({'sheriff': 2}),0.009569377990430622
Splendor,,"Comedy,Romance",1999.0,6.0,3691.0,75,Counter(),0.0
Jacob Two Two Meets The Hooded Fang,,,1978.0,,,73,Counter(),0.0
Eye of the Beholder,17589705.0,,2000.0,,,185,Counter({'diner': 2}),0.010810810810810811
Legend of the Guardians: The Owls of Ga'Hoole,140073390.0,,2010.0,,,537,Counter(),0.0
Seeking a Friend for the End of the World,11734025.0,"Adventure,Comedy,Drama",2012.0,6.7,119934.0,431,"Counter({'dodge': 27, 'high school': 1})",0.06496519721577726
George of the Jungle 2,,,2003.0,,,495,Counter(),0.0
Edmond,,"Drama,Thriller",2005.0,6.2,12614.0,303,Counter(),0.0
Tale of Tales,,,1979.0,,,89,Counter(),0.0
Left Behind: World at War,,,2005.0,,,412,"Counter({'president': 7, 'white house': 4})",0.02669902912621359
"No Retreat, No Surrender",,,1986.0,,,205,Counter(),0.0
Ghost Dog: The Way of the Samurai,9380473.0,,1999.0,,,215,Counter(),0.0
The Last Valley,,,1971.0,,,237,Counter(),0.0
Dragonball Evolution,57497699.0,"Action,Adventure,Fantasy",2009.0,2.5,80365.0,259,Counter(),0.0
Aliens,131060248.0,"Action,Adventure,Sci-Fi",1986.0,8.4,790184.0,394,Counter(),0.0
Contagion,135458097.0,"Drama,Thriller",2011.0,6.8,320051.0,516,Counter({'thanksgiving': 1}),0.001937984496124031
An Angel at My Table,1054638.0,"Biography,Drama",1990.0,7.4,8889.0,34,Counter(),0.0
The Grudge 2,70711175.0,,2006.0,,,521,Counter(),0.0
Showgirls,37702961.0,Drama,1995.0,5.1,76530.0,429,Counter({'costume': 1}),0.002331002331002331
Second Best,,Drama,1994.0,6.8,1983.0,375,Counter(),0.0
Santa Claus Is Comin' to Town,,,1970.0,,,495,Counter({'parade': 1}),0.00202020202020202
The Driver,2250000.0,,1978.0,,,34,Counter({'cowboy': 1}),0.029411764705882353
Live Free or Die Hard,383531464.0,,2007.0,,,373,Counter({'highway': 1}),0.002680965147453083
Blindness,19600000.0,"Drama,Mystery,Thriller",2008.0,6.5,75764.0,586,Counter({'supermarket': 1}),0.0017064846416382253
The Coffin,,"Horror,Thriller",2008.0,4.1,754.0,64,Counter(),0.0
The Double,,"Action,Adventure,Crime",2011.0,5.9,31886.0,262,Counter({'senator': 1}),0.003816793893129771
Wristcutters: A Love Story,460136.0,"Comedy,Drama,Fantasy",2006.0,7.2,58300.0,462,Counter({'highway': 1}),0.0021645021645021645
The Muppet Movie,76657000.0,"Adventure,Comedy,Family",1979.0,7.6,40143.0,334,"Counter({'hollywood': 2, 'western': 1})",0.008982035928143712
The International,60161391.0,,2009.0,,,289,Counter({'senate': 1}),0.0034602076124567475
Never Ever,,Drama,1996.0,4.5,159.0,32,Counter(),0.0
Wrong Turn,28650575.0,,2003.0,,,499,"Counter({'sheriff': 5, 'deputy': 2})",0.014028056112224449
Legend,15502112.0,,1985.0,,,329,Counter(),0.0
The Long and Short of It,,"Drama,Short",2003.0,6.5,2211.0,44,Counter(),0.0
Antiviral,,,2012.0,,,13,Counter(),0.0
Abandon,102302219.0,,2002.0,,,381,Counter(),0.0
Cannonball,1500000.0,,1976.0,,,424,"Counter({'chevrolet': 2, 'dodge': 1, 'ford': 1, 'mustang': 1, 'freeway': 1})",0.014150943396226415
The Party Never Stops: Diary of a Binge Drinker,,,2007.0,,,203,"Counter({'vacation': 1, 'spring break': 1})",0.009852216748768473
Resident Evil: Afterlife,296221663.0,,2010.0,,,457,Counter(),0.0
The Upside of Anger,28237190.0,,2005.0,,,193,"Counter({'baseball': 1, 'high school': 1})",0.010362694300518135
Smooth Talk,,"Drama,Romance,Thriller",1985.0,6.5,3536.0,183,"Counter({'barbecue': 2, 'high school': 1, 'hamburger': 1})",0.02185792349726776
Silver Bears,,,1978.0,,,408,Counter({'president': 1}),0.0024509803921568627
Mulholland Drive,20112339.0,,2001.0,,,397,"Counter({'diner': 2, 'hollywood': 2, 'cowboy': 2})",0.015113350125944584
Scenes Of The Crime,,,2001.0,,,49,Counter(),0.0
The Square,,,2008.0,,,329,Counter(),0.0
Tarzan Goes to India,,"Action,Adventure",1962.0,5.3,606.0,22,Counter(),0.0
Captivity,10921200.0,"Crime,Horror,Mystery",2007.0,4.6,23863.0,399,Counter(),0.0
Brotherhood of Blood,,,2007.0,,,71,Counter(),0.0
We Were Soldiers,114660784.0,,2002.0,,,437,"Counter({'president': 1, 'flag': 1})",0.004576659038901602
The War Lover,,"Adventure,Drama,War",1962.0,6.5,2248.0,190,Counter(),0.0
Final Destination 5,157887643.0,,2011.0,,,340,Counter(),0.0
Pump Up the Volume,11541758.0,,1990.0,,,250,"Counter({'jeep': 2, 'high school': 1})",0.012
Fire Down Below,2050000.0,,1957.0,,,136,Counter(),0.0
One Day,56706628.0,"Drama,Romance",2011.0,7.0,171975.0,193,Counter({'jazz': 1}),0.0051813471502590676
Shrek,484409218.0,,2001.0,,,426,Counter(),0.0
Harry Potter and the Half-Blood Prince,934416487.0,"Action,Adventure,Family",2009.0,7.6,610622.0,490,Counter(),0.0
Robinson Crusoe,,"Adventure,Drama,Family",1954.0,6.7,4600.0,215,Counter({'western': 1}),0.004651162790697674
Betrayed,25816139.0,"Crime,Drama,Thriller",1988.0,6.3,7236.0,106,Counter(),0.0
The Girl from Rio,,,1969.0,,,74,Counter(),0.0
The Story of Esther Costello,1075000.0,Drama,1957.0,6.5,951.0,91,Counter(),0.0
The Karate Kid,359126022.0,"Action,Drama,Family",2010.0,6.2,211251.0,406,Counter(),0.0
Tarzan and the Great River,,"Action,Adventure",1967.0,5.3,449.0,36,Counter(),0.0
The Guru,24128852.0,,2002.0,,,107,Counter({'firefighter': 1}),0.009345794392523364
Bring Me the Head of Alfredo Garcia,,"Action,Crime,Drama",1974.0,7.4,22005.0,503,"Counter({'saloon': 1, 'road trip': 1, 'roadside': 1})",0.005964214711729622
"Godzilla, King of the Monsters!",,"Action,Horror,Sci-Fi",1956.0,6.3,9074.0,300,Counter(),0.0
Apocalypse III: Tribulation,,,2000.0,,,638,Counter({'president': 1}),0.001567398119122257
Den of Lions,,"Action,Crime,Thriller",2003.0,4.7,737.0,33,Counter(),0.0
Inside Out,,"Comedy,Crime,Thriller",1975.0,5.7,672.0,969,Counter({'costume': 1}),0.0010319917440660474
From Paris with Love,52826594.0,"Action,Crime,Thriller",2010.0,6.4,122586.0,298,Counter(),0.0
Waking Ned Devine,,,1998.0,,,231,Counter(),0.0
Two Shadows,,,2011.0,,,40,Counter({'civil war': 1}),0.025
Super Mario Bros.,20915465.0,"Adventure,Comedy,Family",1993.0,4.2,64175.0,352,Counter(),0.0
The Eagle Path,,,2009.0,,,36,Counter(),0.0
Little Red Riding Hood,,,1995.0,,,179,Counter(),0.0
State of Play,91445389.0,"Crime,Drama,Mystery",2009.0,7.1,162550.0,358,Counter(),0.0
Cloven Hoofed,,,,,,41,Counter(),0.0
Ghost in the Shell,2287714.0,,1995.0,,,289,Counter(),0.0
House of the Dead,13818181.0,"Action,Adventure,Horror",2003.0,2.1,38981.0,261,Counter({'liberty': 2}),0.007662835249042145
Welcome to the Rileys,317382.0,Drama,2010.0,6.9,25433.0,215,Counter({'freeway': 1}),0.004651162790697674
The Jacket,21126225.0,,2005.0,,,271,"Counter({'roadside': 2, 'highway': 1, 'diner': 1})",0.014760147601476014
Dr. Jekyll and Ms. Hyde,3039634.0,,1995.0,,,489,Counter(),0.0
Care Bears: Journey to Joke-a-lot,,,2004.0,,,405,Counter(),0.0
Anaconda 4: Trail of Blood,,,2008.0,,,263,Counter({'jeep': 2}),0.0076045627376425855
Snow Dogs,115035090.0,,2002.0,,,308,Counter(),0.0
Titus,2007290.0,,1999.0,,,557,Counter({'hunting': 1}),0.0017953321364452424
Pacific Palisades,,,,,,34,Counter(),0.0
The Score,,,2001.0,,,290,Counter({'jazz': 1}),0.0034482758620689655
The Cave,33296457.0,,2005.0,,,399,Counter(),0.0
Shaft,107196498.0,"Action,Crime,Thriller",2000.0,6.0,81653.0,209,Counter(),0.0
Caved In: Prehistoric Terror,,,2006.0,,,309,Counter(),0.0
Killer Fish,,"Horror,Sci-Fi,Thriller",1979.0,4.2,2444.0,43,Counter(),0.0
Late Autumn,5929771.0,,2010.0,,,83,Counter(),0.0
"Zoltan, Hound of Dracula",,,1978.0,,,163,Counter({'vacation': 1}),0.006134969325153374
French Postcards,,"Comedy,Drama,Romance",1979.0,5.8,863.0,47,Counter(),0.0
Moon 44,,"Action,Sci-Fi,Thriller",1990.0,5.0,5896.0,240,Counter(),0.0
Buried,19152480.0,"Drama,Mystery,Thriller",2010.0,7.0,171006.0,237,Counter(),0.0
Alma,,"Animation,Fantasy,Horror",2009.0,7.2,3006.0,124,Counter(),0.0
Cake,,"Drama,Short",2005.0,7.8,15.0,89,Counter(),0.0
The Skull,,"Horror,Thriller",1965.0,6.2,3684.0,88,Counter(),0.0
Chapter 27,187488.0,"Biography,Crime,Drama",2007.0,5.6,11704.0,104,Counter(),0.0
Backfire,,,1987.0,,,20,Counter(),0.0
Robin Hood: Men in Tights,35739755.0,,1993.0,,,301,Counter({'sheriff': 9}),0.029900332225913623
An Unfinished Life,18618284.0,,2005.0,,,298,"Counter({'sheriff': 3, 'cowgirl': 1})",0.013422818791946308
Fahrenheit 9/11,222446882.0,,2004.0,,,305,"Counter({'election': 2, 'cheerleading': 1})",0.009836065573770493
Paris Holiday,,"Action,Comedy,Romance",1958.0,5.7,551.0,169,Counter({'parade': 1}),0.005917159763313609
Gold Diggers: The Secret of Bear Mountain,6029091.0,,1995.0,,,83,Counter({'hunting': 1}),0.012048192771084338
Gasoline,,,2007.0,,,33,Counter(),0.0
Paranoia 1.0,,,2004.0,,,125,Counter({'cola': 1}),0.008
Principal Takes a Holiday,,,1998.0,,,54,Counter({'high school': 1}),0.018518518518518517
Historias y testigos: !Ni una muerta mas!,,,,,,76,Counter(),0.0
"El Mismo Amor, la Misma Lluvia",,,1999.0,,,423,Counter(),0.0
"Oh, What a Night",,Comedy,1992.0,5.8,591.0,16,Counter(),0.0
Totally Awesome,,,2006.0,,,142,Counter({'road trip': 1}),0.007042253521126761
Seven Years in Tibet,131457682.0,"Adventure,Biography,Drama",1997.0,7.1,158932.0,400,Counter(),0.0
Thumbelina,11373501.0,,1994.0,,,590,Counter(),0.0
La Linea,,,2007.0,,,156,Counter(),0.0
Harvard Man,56653.0,,2002.0,,,115,"Counter({'harvard': 2, 'basketball': 1})",0.02608695652173913
Laws of Attraction,30016165.0,,2004.0,,,194,Counter(),0.0
Alpha and Omega,50507267.0,,2010.0,,,473,Counter({'western': 2}),0.004228329809725159
The Gate,13539458.0,"Fantasy,Horror",1987.0,6.0,20407.0,461,Counter({'backyard': 3}),0.006507592190889371
The Sum of All Fears,193921372.0,,2002.0,,,678,"Counter({'president': 8, 'white house': 2, 'pentagon': 1})",0.016224188790560472
Manderlay,674918.0,Drama,2005.0,7.2,25505.0,338,"Counter({'freedom': 2, 'civil war': 1, 'parade': 1, 'democracy': 1})",0.014792899408284023
Destricted,,,2006.0,,,67,Counter(),0.0
Motherland,,,2010.0,,,20,Counter(),0.0
The Valachi Papers,17106087.0,"Crime,Drama",1972.0,6.4,4605.0,119,Counter({'senate': 1}),0.008403361344537815
Monster,60378584.0,"Biography,Crime,Drama",2003.0,7.3,165114.0,171,Counter(),0.0
White Noise,91196419.0,,2005.0,,,194,Counter(),0.0
The Transporter,43928932.0,,2002.0,,,428,Counter(),0.0
Undisputed,15220548.0,,2002.0,,,380,Counter({'vacation': 1}),0.002631578947368421
Electric Dreams,,"Comedy,Drama,Music",1984.0,6.4,10361.0,186,Counter(),0.0
Aliens in the Attic,57881056.0,"Adventure,Comedy,Family",2009.0,5.4,24851.0,373,"Counter({'high school': 1, 'vacation': 1})",0.005361930294906166
Sitting Bull,,"Drama,Western",1954.0,5.7,933.0,174,"Counter({'president': 3, 'western': 1})",0.022988505747126436
The Clearing,,"Drama,Mystery,Thriller",2004.0,5.8,14449.0,118,Counter(),0.0
Till Human Voices Wake Us,,,2002.0,,,247,Counter(),0.0
Watchers II,,"Horror,Sci-Fi",1990.0,4.5,1374.0,57,Counter(),0.0
Flushed Away,178120010.0,"Action,Adventure,Animation",2006.0,6.6,141737.0,354,Counter(),0.0
The Naked Prey,,,1966.0,,,163,Counter(),0.0
The King,,"Drama,Thriller",2005.0,6.6,7510.0,449,"Counter({'elvis': 33, 'motel': 3, 'high school': 1, 'hunting': 1, 'backyard': 1})",0.08685968819599109
That Hamilton Woman,,,1941.0,,,154,Counter(),0.0
Smoke,,,1995.0,,,33,Counter(),0.0
Lara Croft Tomb Raider: The Cradle of Life,156505388.0,,2003.0,,,442,Counter({'jeep': 1}),0.0022624434389140274
City of Angels,198685114.0,"Drama,Fantasy,Romance",1998.0,6.7,129693.0,389,Counter(),0.0
The Three Musketeers,,,1973.0,,,132,Counter(),0.0
The Way Back,20348249.0,"Adventure,Drama,History",2010.0,7.3,123414.0,268,Counter(),0.0
Captain Sindbad,,"Action,Adventure,Family",1963.0,5.5,1066.0,288,Counter(),0.0
Two Mules for Sister Sara,4700000.0,,1970.0,,,182,Counter(),0.0
Necronomicon,,,1994.0,,,95,Counter(),0.0
Slaughter High,,,1986.0,,,244,Counter({'campus': 1}),0.004098360655737705
Waltz with Bashir,11125849.0,,2008.0,,,131,Counter(),0.0
The Shining,44017374.0,,1980.0,,,429,"Counter({'bourbon': 1, 'costume': 1, 'baseball': 1})",0.006993006993006993
December Boys,1175579.0,"Drama,Romance",2007.0,6.5,12502.0,335,Counter({'front porch': 1}),0.0029850746268656717
Ryan's Daughter,30846306.0,,1970.0,,,328,Counter(),0.0
Fear X,,Thriller,2003.0,6.0,8476.0,17,Counter(),0.0
Shakespeare in Love,289317794.0,,1998.0,,,316,Counter(),0.0
The Collector,,"Drama,Thriller",1965.0,7.5,12249.0,238,Counter(),0.0
Virgin Territory,5410749.0,"Adventure,Comedy,Romance",2007.0,4.7,8992.0,107,Counter(),0.0
Method,,"Romance,Thriller",2004.0,4.4,1083.0,17,Counter(),0.0
The Gods Must Be Crazy II,,,1990.0,,,150,Counter(),0.0
Goodbye Again,,"Drama,Romance",1961.0,7.0,3169.0,53,Counter(),0.0
Deep End,,,1970.0,,,357,Counter(),0.0
Second in Command,,,2006.0,,,176,"Counter({'president': 2, 'democracy': 2, 'civil war': 1, 'deputy': 1})",0.03409090909090909
Magic in the Water,,,1995.0,,,126,Counter(),0.0
"Angus, Thongs and Perfect Snogging",,,2008.0,,,936,Counter(),0.0
Delirious,,,2006.0,,,321,"Counter({'elvis': 2, 'hollywood': 1})",0.009345794392523364
The Skeleton Key,91974818.0,,2005.0,,,531,Counter(),0.0
The Artist,133432856.0,"Comedy,Drama,Romance",2011.0,7.9,250409.0,306,Counter({'hollywood': 1}),0.0032679738562091504
The Artist,133432856.0,Thriller,2011.0,8.2,10.0,306,Counter({'hollywood': 1}),0.0032679738562091504
Sphinx,2022771.0,"Adventure,Mystery,Thriller",1981.0,5.1,1857.0,49,Counter(),0.0
The Black Cat,,,2006.0,,,28,Counter(),0.0
Lawn Dogs,,,1997.0,,,318,"Counter({'barbecue': 1, 'drive in': 1})",0.006289308176100629
Lost Boys II: The Tribe,,,2008.0,,,236,Counter({'surfboard': 1}),0.00423728813559322
Witchery,,,1988.0,,,30,Counter(),0.0
To Be Fat Like Me,,,2007.0,,,125,Counter(),0.0
T-Rex: Back to the Cretaceous,102414859.0,"Adventure,Family,Fantasy",1998.0,4.8,802.0,125,Counter({'hunting': 1}),0.008
Free Fall,,,1999.0,,,49,Counter(),0.0
DOA: Dead or Alive,7516532.0,"Action,Adventure,Mystery",2006.0,4.8,46733.0,346,Counter(),0.0
Dragonfly,,"Drama,Fantasy,Mystery",2002.0,6.1,40502.0,548,Counter({'vacation': 1}),0.0018248175182481751
Red Lights,9079402.0,,2012.0,,,235,Counter(),0.0
Rat,,,2001.0,,,292,Counter(),0.0
The Mark of the Hawk,,Drama,1957.0,5.2,311.0,37,Counter(),0.0
Across the Bridge,,"Crime,Drama,Thriller",1957.0,7.2,1036.0,114,Counter(),0.0
Chaplin,9493259.0,,1992.0,,,59,Counter(),0.0
Inspirations,,Documentary,1997.0,6.5,98.0,36,Counter(),0.0
CATS,,,1998.0,,,352,Counter(),0.0
Open Graves,,"Horror,Thriller",2009.0,4.2,3736.0,377,Counter(),0.0
Topaz,6000000.0,,1969.0,,,424,Counter({'parade': 1}),0.0023584905660377358
According to Spencer,,"Comedy,Drama,Romance",2001.0,4.5,740.0,34,Counter(),0.0
Merci Docteur Rey,,,2002.0,,,60,Counter(),0.0
16 Blocks,65664721.0,,2006.0,,,334,Counter(),0.0
The Life of David Gale,38955598.0,,2003.0,,,308,Counter(),0.0
Unfaithful,119137784.0,,2002.0,,,326,Counter(),0.0
West 32nd,,"Action,Crime,Drama",2007.0,6.0,536.0,694,"Counter({'basketball': 1, 'high school': 1})",0.002881844380403458
War Horse,177059441.0,"Action,Adventure,Drama",2011.0,7.2,167591.0,766,Counter({'flag': 2}),0.0026109660574412533
A Fish Called Wanda,62493712.0,,1988.0,,,368,Counter(),0.0
Born Into Exile,,,1997.0,,,131,Counter(),0.0
"Abraxas, Guardian of the Universe",,,1990.0,,,199,Counter(),0.0
More,,,1969.0,,,85,Counter(),0.0
Girl vs. Monster,,,2012.0,,,247,"Counter({'hunting': 3, 'halloween': 2})",0.020242914979757085
Les Miserables,,,2000.0,,,208,Counter({'freedom': 1}),0.004807692307692308
Fantastic Mr. Fox,46471023.0,,2009.0,,,286,"Counter({'freedom': 1, 'supermarket': 1})",0.006993006993006993
Sun Dogs,,,2007.0,,,51,Counter(),0.0
Sahara,122000000.0,,2005.0,,,415,Counter({'civil war': 3}),0.007228915662650603
The Adventures of Pinocchio,15094530.0,,1996.0,,,551,Counter(),0.0
Getting It Right,,"Comedy,Drama,Romance",1989.0,6.4,779.0,39,Counter(),0.0
Roadside Romeo,,,2008.0,,,301,Counter(),0.0
Flatfoot in Hong Kong,,,1976.0,,,53,Counter(),0.0
The Mutations,,,1972.0,,,29,Counter(),0.0
The Human Face,,,2001.0,,,97,Counter({'hollywood': 1}),0.010309278350515464
Crying Freeman,,,1995.0,,,482,Counter(),0.0
The Guyver,,,1991.0,,,60,Counter({'president': 1}),0.016666666666666666
About Adam,,,2001.0,,,57,Counter(),0.0
Starcrash,,"Action,Adventure,Sci-Fi",1978.0,4.0,8204.0,422,Counter({'sheriff': 1}),0.002369668246445498
King Kong Escapes,,,1967.0,,,1064,Counter(),0.0
The Silence of the Hams,,,1994.0,,,85,Counter({'motel': 4}),0.047058823529411764
The Fiendish Plot of Dr. Fu Manchu,10697276.0,,1980.0,,,95,Counter(),0.0
State and Main,6944471.0,,2000.0,,,126,Counter(),0.0
I Want to Be a Pilot,,,2006.0,,,17,Counter(),0.0
She,,,1982.0,,,49,Counter(),0.0
Shake Hands with the Devil,,"Action,Drama,History",1959.0,7.0,1575.0,51,Counter({'republican': 1}),0.0196078431372549
The End of Violence,,,1997.0,,,111,Counter({'congress': 1}),0.009009009009009009
Target of an Assassin,,,1978.0,,,31,Counter({'president': 1}),0.03225806451612903
Summer Love,,,2006.0,,,20,Counter(),0.0
Michael Collins,11092559.0,,1996.0,,,418,"Counter({'freedom': 1, 'republican': 1})",0.004784688995215311
The Debt,45636368.0,"Drama,Thriller",2010.0,6.8,72418.0,452,Counter(),0.0
Sahara,1402962.0,,1984.0,,,43,Counter(),0.0
Troll,5450815.0,"Comedy,Fantasy,Horror",1986.0,4.6,12063.0,257,Counter(),0.0
A Funny Thing Happened on the Way to the Forum,3000000.0,,1966.0,,,105,Counter({'freedom': 3}),0.02857142857142857
Terminator 2: Judgment Day,519843345.0,,1991.0,,,282,Counter({'mall': 1}),0.0035460992907801418
Flying Virus,,,2001.0,,,65,Counter(),0.0
The Marines Who Never Returned,,,1963.0,,,13,Counter(),0.0
The Commitments,14919570.0,,1991.0,,,63,Counter(),0.0
Persuasion,,,2007.0,,,254,Counter(),0.0
"Good Night, and Good Luck.",54641191.0,"Biography,Drama,History",2005.0,7.4,102081.0,159,Counter({'pentagon': 1}),0.006289308176100629
See Spot Run,,,2001.0,,,163,Counter(),0.0
Memoirs of a Geisha,162242962.0,"Drama,Romance",2005.0,7.3,163867.0,503,Counter(),0.0
Love's Labour's Lost,299792.0,"Comedy,Musical,Romance",2000.0,5.9,4972.0,80,Counter(),0.0
The Visitor,,,1979.0,,,43,Counter(),0.0
Turbulence 3: Heavy Metal,,,2000.0,,,446,Counter(),0.0
Miss Julie,,Drama,1999.0,6.2,1635.0,57,Counter(),0.0
Theatre of Blood,,"Comedy,Drama,Horror",1973.0,7.1,12658.0,423,Counter(),0.0
A Kiss Before Dying,15429177.0,"Crime,Drama,Mystery",1991.0,5.7,6078.0,534,"Counter({'yearbook': 3, 'campus': 1})",0.00749063670411985
The Lost Battalion,,,2001.0,,,308,Counter({'flag': 2}),0.006493506493506494
Look Back in Anger,,,1980.0,,,29,Counter(),0.0
White Line Fever,,"Action,Crime,Drama",1975.0,6.1,2371.0,564,"Counter({'deputy': 2, 'ford': 1, 'highway': 1, 'sheriff': 1})",0.008865248226950355
Weirdsville,,"Comedy,Crime,Drama",2007.0,6.2,4458.0,273,"Counter({'drive-in': 2, 'mall': 1})",0.01098901098901099
Bait,15471969.0,"Action,Comedy,Crime",2000.0,5.7,13334.0,144,Counter({'yankee': 1}),0.006944444444444444
Super Fuzz,,,1981.0,,,371,Counter(),0.0
Two Weeks Notice,199043242.0,,2002.0,,,152,Counter(),0.0
Enemy Mine,12303411.0,,1985.0,,,292,Counter(),0.0
Palmetto,5878911.0,,1998.0,,,103,Counter(),0.0
Pumpkinhead: Ashes to Ashes,,,2006.0,,,48,Counter(),0.0
The Pebble and the Penguin,3983912.0,"Adventure,Animation,Comedy",1995.0,5.5,5675.0,341,Counter(),0.0
Running Wild,,"Crime,Drama,Film-Noir",1955.0,6.1,147.0,14,Counter(),0.0
If Only,,,2004.0,,,713,Counter({'cola': 2}),0.002805049088359046
Hair,15284643.0,"Comedy,Drama,Musical",1979.0,7.5,41741.0,101,Counter({'white house': 1}),0.009900990099009901
The Accused,32078318.0,,1988.0,,,126,"Counter({'pickup': 1, 'pickup truck': 1})",0.015873015873015872
Wonder Boys,33426588.0,,2000.0,,,391,Counter(),0.0
The Chairman,,,1969.0,,,163,Counter({'president': 1}),0.006134969325153374
"Road, Movie",,,2010.0,,,98,"Counter({'freedom': 2, 'highway': 1})",0.030612244897959183
Knock Off,,,1998.0,,,118,Counter({'jeans': 4}),0.03389830508474576
The Game of Death,,,1978.0,,,65,Counter(),0.0
The Illusionist,87892388.0,,2006.0,,,357,Counter(),0.0
The Big Doll House,10000000.0,,1971.0,,,101,Counter(),0.0
Jane Eyre,32153173.0,"Drama,Mystery,Romance",2011.0,7.3,94242.0,479,Counter(),0.0
Moulin Rouge!,179213434.0,"Drama,Musical,Romance",2001.0,7.6,303273.0,414,Counter(),0.0
King Arthur,,,2004.0,,,479,Counter({'freedom': 1}),0.0020876826722338203
Grown Up Movie Star,,,2010.0,,,26,Counter({'hollywood': 1}),0.038461538461538464
Pandorum,20645327.0,"Action,Horror,Mystery",2009.0,6.7,161938.0,358,Counter(),0.0
Dragon Fighter,,,2003.0,,,783,"Counter({'baseball': 1, 'fries': 1})",0.002554278416347382
Role Models,92502165.0,,2008.0,,,393,Counter(),0.0
Kull the Conqueror,6112613.0,,1997.0,,,177,Counter(),0.0
Dr. Giggles,8403433.0,"Comedy,Drama,Horror",1992.0,5.3,7831.0,390,Counter({'spring break': 1}),0.002564102564102564
Missing Lynx,,,2008.0,,,135,Counter(),0.0
Full Metal Jacket,46300000.0,,1987.0,,,388,"Counter({'cowboy': 7, 'doughnut': 1, 'stars and stripes': 1, 'touchdown': 1})",0.02577319587628866
Stateside,,"Drama,Music,Romance",2004.0,5.8,2014.0,206,"Counter({'high school': 2, 'hollywood': 1})",0.014563106796116505
