title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Lambada,,,1990.0,,,40,Counter(),0.0
Muriel ou Le temps d'un retour,,,1963.0,,,53,Counter(),0.0
Demons of the Mind,,"Horror,Thriller",1972.0,5.3,1950.0,20,Counter(),0.0
Barbe-bleu,,,1901.0,,,195,Counter(),0.0
The Lodger: A Story of the London Fog,,,1927.0,,,374,Counter({'parade': 1}),0.00267379679144385
Troublesome Night 16,,,2002.0,,,31,Counter(),0.0
Subash Chandra Bose,,,2005.0,,,112,"Counter({'independence': 1, 'patriotic': 1, 'freedom': 1, 'vacation': 1})",0.03571428571428571
Giant Robo,,,1991.0,,,84,Counter(),0.0
Haxan,,,1923.0,,,177,Counter(),0.0
"Follow Kadri, Not Your Heart",2502800.0,,2009.0,,,25,Counter(),0.0
The Passion of Anna,,,1969.0,,,336,Counter({'freedom': 1}),0.002976190476190476
Lady of the Palace,,,2003.0,,,33,Counter(),0.0
Interview,,Drama,1971.0,7.9,364.0,57,Counter({'western': 1}),0.017543859649122806
Passing Fancy,,,1933.0,,,177,Counter(),0.0
The Hedgehog,,,2009.0,,,62,Counter(),0.0
Clara es el Precio,,,1975.0,,,109,Counter(),0.0
Haasil,,,2003.0,,,45,Counter({'campus': 1}),0.022222222222222223
Schuks Tshabalala's Survival Guide to South Africa,,,2010.0,,,35,Counter(),0.0
Sky West and Crooked,,,1966.0,,,58,Counter(),0.0
Sl8n8,,,2006.0,,,76,Counter(),0.0
"Housewife, 49",,,2006.0,,,154,Counter(),0.0
Eat the Peach,,,1986.0,,,146,Counter({'elvis': 1}),0.00684931506849315
Kalyan Ram Kathi,,"Action,Drama",2010.0,5.7,104.0,16,Counter(),0.0
Tere Pyar Mein,,,2000.0,,,77,Counter({'flag': 1}),0.012987012987012988
Maine Gandhi Ko Nahin Mara,,,2005.0,,,121,Counter(),0.0
Intact,,,2001.0,,,72,Counter(),0.0
La Chinoise,,,1967.0,,,73,Counter(),0.0
Male Companion,,,1964.0,,,15,Counter(),0.0
Mister K,,,2012.0,,,60,Counter(),0.0
Sakigake!! Otokojuku,,"Action,Comedy",2008.0,5.5,261.0,430,Counter({'high school': 1}),0.002325581395348837
Ondu Kshanadalli,,,2012.0,,,34,Counter(),0.0
Someone Behind the Door,,,1971.0,,,11,Counter(),0.0
The Professionals,,,2012.0,,,147,Counter(),0.0
Gigante,,Drama,2009.0,6.8,2203.0,33,Counter({'supermarket': 2}),0.06060606060606061
Masti: Sanam Teri Kasam,,,2004.0,,,109,Counter(),0.0
Afghan Muscles,,,2006.0,,,81,Counter(),0.0
A Complete History of My Sexual Failures,,,2008.0,,,28,Counter(),0.0
Nerrukku Ner,,,1997.0,,,218,Counter(),0.0
Cheese and Jam,,,2003.0,,,150,Counter(),0.0
Colossus and the Amazon Queen,,,1960.0,,,60,Counter(),0.0
Ghost Soup,,,1992.0,,,28,Counter(),0.0
Howl's Moving Castle,,,2004.0,,,380,Counter(),0.0
The Dollar Bottom,,,1980.0,,,15,Counter(),0.0
Yaarana,,"Action,Comedy,Drama",1981.0,6.9,2004.0,257,Counter(),0.0
Nana,,"Drama,Romance",1926.0,6.6,984.0,26,Counter(),0.0
A Canterbury Tale,,,1944.0,,,285,Counter(),0.0
Gulabi Talkies,,,,,,171,Counter(),0.0
Sheesha,,,1986.0,,,20,Counter(),0.0
The Bed-Sitting Room,,,1970.0,,,202,Counter(),0.0
Aching Wives: Continuous Adultery,,,2006.0,,,42,Counter(),0.0
Broken English,541377.0,"Drama,Romance",1996.0,6.4,749.0,52,Counter({'independence': 1}),0.019230769230769232
Aksharathettu,,,1989.0,,,92,Counter(),0.0
Putevoy obkhodchik,,,2007.0,,,51,Counter(),0.0
Mujhse Shaadi Karogi,,"Comedy,Romance",2004.0,6.7,17404.0,318,Counter({'lifeguard': 1}),0.0031446540880503146
Anna Susanna,,,1953.0,,,48,Counter(),0.0
Ananda Tandavam,,,2009.0,,,178,Counter(),0.0
It,,,1966.0,,,11,Counter(),0.0
Mutants,,,2009.0,,,28,Counter(),0.0
Woman Sesame Oil Maker,,,1993.0,,,128,Counter(),0.0
More Than Blue,3541108.0,,2009.0,,,180,Counter({'high school': 1}),0.005555555555555556
Calendar Leaves,,"Drama,Short",2005.0,7.4,40.0,62,Counter(),0.0
Piravi,,,1988.0,,,105,Counter(),0.0
The Forest,,,2002.0,,,24,Counter(),0.0
Open Doors,,,1989.0,,,12,Counter(),0.0
Kareeb,,"Drama,Romance",1998.0,6.5,1282.0,341,Counter(),0.0
Yugandhar,,"Action,Crime,Drama",1993.0,7.6,68.0,15,Counter(),0.0
The Horse's Mouth,,,1958.0,,,365,Counter(),0.0
Striker's Mountain,,,1987.0,,,20,Counter(),0.0
Foot Path,,,1953.0,,,43,Counter(),0.0
A Degree of Murder,,,1967.0,,,22,Counter(),0.0
Fear Me Not,,,2008.0,,,190,Counter({'freedom': 1}),0.005263157894736842
Akash Kusum,,Comedy,1965.0,7.6,102.0,28,Counter(),0.0
Safari,1400000.0,,1955.0,,,230,Counter({'hunting': 4}),0.017391304347826087
Pasukob,,,2007.0,,,51,Counter(),0.0
Naran,,,2005.0,,,98,Counter(),0.0
Dekh Kabira Roya,,"Comedy,Romance",1957.0,8.0,46.0,33,Counter(),0.0
Aadalat,,,1976.0,,,122,Counter(),0.0
Bad Guy,,,2001.0,,,300,Counter({'freedom': 1}),0.0033333333333333335
Fatal Contact,,,2006.0,,,50,Counter(),0.0
Turned Out Nice Again,,,1941.0,,,40,Counter(),0.0
Big Deal on Madonna Street,,,1958.0,,,220,Counter(),0.0
Hey! Nee Romba Azhaga Irukke,,,2002.0,,,374,Counter(),0.0
Quatermass and the Pit,,"Horror,Mystery,Sci-Fi",1967.0,7.0,11805.0,386,Counter(),0.0
One Armed Boxer,,,1971.0,,,151,Counter(),0.0
Female Prisoner Ayaka: Tormenting and Breaking in a Bitch,,,2008.0,,,43,Counter(),0.0
Varan the Unbelievable,,,1958.0,,,159,Counter(),0.0
"Sumo Do, Sumo Don't",,,1992.0,,,29,Counter(),0.0
Les 11 commandements,,,,,,170,"Counter({'supermarket': 1, 'western': 1})",0.011764705882352941
The Fool of the World and the Flying Ship,,,1990.0,,,184,Counter(),0.0
Nuummioq,,,2009.0,,,33,Counter({'pioneers': 1}),0.030303030303030304
Lady Chatterley In Tokyo,,,1977.0,,,28,Counter(),0.0
Man Bites Dog,,,1992.0,,,234,Counter(),0.0
Sin of a Family,,,2011.0,,,41,Counter(),0.0
No My Darling Daughter,,,1961.0,,,155,Counter({'vacation': 1}),0.0064516129032258064
Tomorrow's Memoir,,"Drama,Short",2004.0,7.3,301.0,24,Counter(),0.0
Rickshawkaran,,,1971.0,,,35,Counter(),0.0
Eleftherios Venizelos,,,1980.0,,,37,Counter(),0.0
The Photographical Congress Arrives in Lyon,,,1895.0,,,25,Counter({'congress': 2}),0.08
27A,,Drama,1974.0,6.2,48.0,47,Counter(),0.0
Madame Rosa,,,1977.0,,,57,Counter(),0.0
Ucho,,"Drama,Thriller",1970.0,7.7,3422.0,43,Counter(),0.0
Kedma,,"Drama,History,War",2002.0,6.0,801.0,68,Counter({'independence': 1}),0.014705882352941176
L'uccello dalle piume di cristallo,,,1970.0,,,163,Counter(),0.0
House of the Long Shadows,,"Comedy,Horror,Mystery",1983.0,6.2,4864.0,209,Counter(),0.0
Agnipankh,,,2004.0,,,92,Counter(),0.0
Malarvaadi Arts Club,,,,,,74,Counter(),0.0
Madagascar Skin,,,1996.0,,,40,Counter(),0.0
Prom Wars,,,2008.0,,,57,"Counter({'prom': 2, 'high school': 1})",0.05263157894736842
The Mask,,"Horror,Thriller",1961.0,5.8,1102.0,86,Counter(),0.0
Les Deux Souris blanches,,,1974.0,,,24,Counter(),0.0
Azazel,,,,,,103,Counter(),0.0
Act of Memory,,,2011.0,,,25,Counter(),0.0
You Deserve To Be Single,,,2010.0,,,48,Counter(),0.0
Vivre Sa Vie,,,1962.0,,,59,Counter(),0.0
Digital Monster X-Evolution,,,2005.0,,,347,Counter(),0.0
You Were Made for Love,,,2005.0,,,114,Counter(),0.0
Big Brother,,,2007.0,,,81,Counter(),0.0
Army of Crime,,,2009.0,,,43,Counter(),0.0
Mukunthetta Sumitra Vilikkunnu,,,1988.0,,,117,Counter(),0.0
Student of the Year,,,2012.0,,,146,Counter({'campus': 3}),0.02054794520547945
Ullasa Paravaigal,,,1980.0,,,66,Counter(),0.0
The Assassin of the Tsar,,,1991.0,,,13,Counter(),0.0
Oseam,,,2003.0,,,88,Counter(),0.0
"Pepi, Luci, Bom and Other Girls on the Heap",,,1980.0,,,300,Counter(),0.0
"7 mujeres, 1 homosexual y Carlos",,,2004.0,,,75,Counter(),0.0
Gharana,,,1961.0,,,168,Counter(),0.0
Stolen Desire,,,1958.0,,,22,Counter(),0.0
Kikujiro no Natsu,,,1999.0,,,245,Counter(),0.0
Double Vision,,,1992.0,,,61,Counter(),0.0
Pari,,"Drama,Romance",1995.0,6.6,960.0,33,Counter(),0.0
"X,Y, and Zee",,,1972.0,,,54,Counter(),0.0
Farewell to Space Battleship Yamato,,,1978.0,,,67,Counter(),0.0
The Pickpocket,,,1997.0,,,76,Counter(),0.0
Bice skoro propast sveta,,,1968.0,,,141,Counter({'saloon': 1}),0.0070921985815602835
The Breach,,,1970.0,,,61,Counter(),0.0
Danny Boy,,,1934.0,,,9,Counter(),0.0
Love Me If You Dare,,,2003.0,,,221,Counter(),0.0
Syntoniser Amani,,,2008.0,,,47,Counter({'president': 1}),0.02127659574468085
Starting Over,,,,,,66,Counter(),0.0
Rio das Mortes,,,1970.0,,,53,Counter({'freedom': 1}),0.018867924528301886
Secret Ceremony,,,1968.0,,,29,Counter(),0.0
Chocolate,,,2007.0,,,353,Counter(),0.0
Woochi,38681926.0,,2009.0,,,129,Counter({'freedom': 1}),0.007751937984496124
Padri,,,2005.0,,,38,Counter(),0.0
Confessions d'un Barjo,,"Comedy,Drama,Romance",1992.0,5.6,328.0,50,Counter(),0.0
Therese,,,1986.0,,,33,Counter(),0.0
The Beast in the Heart,,,2005.0,,,48,Counter(),0.0
Lilly the Witch: The Dragon and the Magic Book,,,2008.0,,,80,Counter(),0.0
Cardcaptor: The Movie 2,,,2000.0,,,623,Counter(),0.0
Bala Mitrula Katha,,,1972.0,,,207,Counter({'president': 2}),0.00966183574879227
Therese Desqueyroux,,Drama,2012.0,6.0,3933.0,52,Counter(),0.0
Mifune's Last Song,,,1999.0,,,40,Counter(),0.0
A Cat In Paris,,,2010.0,,,477,Counter(),0.0
The 39 Steps,,"Crime,Mystery,Thriller",1935.0,7.6,62718.0,312,Counter(),0.0
Bichhoo,,,2000.0,,,153,Counter(),0.0
Leaving Metropolis,,"Comedy,Drama,Romance",2002.0,6.2,642.0,251,Counter({'diner': 5}),0.0199203187250996
The Innocents,,"Drama,Horror",1961.0,7.7,33842.0,333,Counter({'freedom': 1}),0.003003003003003003
"80,000 Suspects",,Drama,1963.0,6.0,333.0,96,Counter(),0.0
Goa,,,2009.0,,,274,Counter(),0.0
Buena Vida Delivery,,,2004.0,,,165,Counter(),0.0
Raja Desingu,,,1960.0,,,469,Counter({'independence': 3}),0.006396588486140725
Seindah Rembulan,,,1980.0,,,12,Counter(),0.0
Vengeance,1346952.0,,2009.0,,,535,Counter({'barbecue': 1}),0.001869158878504673
Pride,,,1973.0,,,108,Counter(),0.0
No Problem,,,2010.0,,,251,Counter(),0.0
Jaani Dushman,,,1979.0,,,127,Counter(),0.0
Abre los ojos,,,1997.0,,,205,Counter(),0.0
Da Bae Naw,,,2003.0,,,483,Counter(),0.0
Beautiful Thing,,,1995.0,,,228,Counter(),0.0
Durbeen,,,2009.0,,,56,Counter(),0.0
De Dana Dan,,,2009.0,,,401,Counter(),0.0
From Beijing With Love,,,1994.0,,,137,Counter(),0.0
Air,,,2005.0,,,336,Counter(),0.0
Savage Guns,,,,,,128,Counter({'civil war': 1}),0.0078125
Historias Que Nossas Babas Nao Contavam,,,1979.0,,,98,Counter(),0.0
Beast Stalker,,,2008.0,,,67,Counter(),0.0
Vathiyar,,Action,2006.0,5.9,67.0,67,Counter(),0.0
Lovers and Liars,,,1979.0,,,11,Counter({'vacation': 1}),0.09090909090909091
Jagriti,,,1954.0,,,123,Counter(),0.0
The Sinners of Hell,,,1960.0,,,498,Counter(),0.0
La Pasion Turca,,,1994.0,,,379,Counter({'turkey': 4}),0.010554089709762533
Sawan Bhadon,,"Action,Romance,Thriller",1970.0,6.4,63.0,309,Counter(),0.0
Dulhan Wahi Jo Piya Man Bhaye,,,1977.0,,,138,Counter(),0.0
The Revenge of the Whore,,,2012.0,,,25,Counter(),0.0
Thiruvilayadal Aarambam,,,2006.0,,,29,Counter(),0.0
Gruber's Journey,,,,,,64,Counter({'deputy': 1}),0.015625
Contempt,,,1963.0,,,118,Counter(),0.0
Legend of the Millennium Dragon,,,2011.0,,,21,Counter(),0.0
Artisten,,,1935.0,,,140,Counter(),0.0
The Frog Prince,,,1984.0,,,61,Counter(),0.0
Pinocchio 3000,3482287.0,,2004.0,,,351,Counter(),0.0
Kele Handa,,,,,,40,Counter(),0.0
Lucignolo,,Comedy,1999.0,5.3,509.0,39,Counter(),0.0
Long Weekend,,,1978.0,,,45,Counter(),0.0
Initial D,,,2005.0,,,352,Counter(),0.0
Heartstopper,,,2006.0,,,89,Counter({'sheriff': 1}),0.011235955056179775
Slam Dunk,,,2008.0,,,392,Counter({'basketball': 10}),0.025510204081632654
Fermat's Room,,,2007.0,,,236,Counter(),0.0
Er Conde Jones,3579383.0,,2011.0,,,74,Counter(),0.0
The Stranglers of Bombay,,,1960.0,,,219,Counter(),0.0
Jack Be Nimble,,"Horror,Thriller",1993.0,5.9,699.0,40,Counter(),0.0
Poola Rangadu,,,2012.0,,,154,Counter(),0.0
Mouna Geethangal,,,1981.0,,,62,Counter(),0.0
I Love You,,,1981.0,,,19,Counter(),0.0
An Inn in Tokyo,,,1935.0,,,100,Counter(),0.0
Cholera Street,,,1997.0,,,226,Counter(),0.0
Different for Girls,300645.0,,1996.0,,,200,Counter(),0.0
Pusher III,,,2004.0,,,323,Counter({'backyard': 1}),0.0030959752321981426
The King's Daughters,,,2000.0,,,140,Counter(),0.0
Manasukkul Mathappu,,"Drama,Romance",1988.0,6.7,18.0,83,Counter(),0.0
Sri Mahalakshmi,,,,,,115,Counter(),0.0
Neninthe,,,2008.0,,,51,Counter(),0.0
Adharvam,,,1989.0,,,66,Counter(),0.0
Hero,,,1983.0,,,102,Counter(),0.0
My Sassy Girl,,,2001.0,,,134,Counter(),0.0
King Uncle,,"Comedy,Drama,Family",1993.0,5.3,3188.0,86,Counter(),0.0
Zubeidaa,,"Biography,Drama,History",2001.0,6.6,1727.0,176,Counter(),0.0
Les Nanas,,,1985.0,,,25,Counter(),0.0
Bodyguards and Assassins,5837674.0,,2009.0,,,115,Counter(),0.0
Casi Casi,,,2006.0,,,52,Counter({'president': 1}),0.019230769230769232
Tardid,,,,,,40,Counter(),0.0
Misafa Lesafa,,,2004.0,,,138,Counter(),0.0
Live-in Maid,,,2005.0,,,136,Counter(),0.0
Ferrari Ki Sawaari,,"Comedy,Drama,Family",2012.0,6.4,6020.0,103,Counter({'dodge': 1}),0.009708737864077669
The Terror of the Tongs,,,,,,50,Counter(),0.0
O filos mou o Lefterakis,,,,,,89,Counter(),0.0
The New Shaolin Temple,33470508.0,,2011.0,,,407,"Counter({'republican': 1, 'deputy': 1})",0.004914004914004914
The Hunter,1051613.0,,2011.0,,,538,Counter(),0.0
Sandai,,,2008.0,,,117,Counter(),0.0
Hot Enough for June,,Comedy,1964.0,6.1,959.0,221,Counter(),0.0
One Missed Call: Final,,,2006.0,,,68,Counter(),0.0
Ninne Pelladutha,,,1996.0,,,40,Counter(),0.0
High Treason,,Sci-Fi,1929.0,6.1,228.0,155,Counter({'president': 4}),0.025806451612903226
Hour of the Wolf,,,1968.0,,,174,Counter(),0.0
Shinjuku Incident,,,2009.0,,,436,Counter({'freedom': 1}),0.0022935779816513763
Main Aur Mrs Khanna,,,2009.0,,,907,Counter(),0.0
Starbuck,,"Comedy,Drama,Romance",2011.0,7.2,17141.0,22,Counter(),0.0
Pardes,,"Drama,Musical,Romance",1997.0,6.9,16360.0,289,Counter(),0.0
Public Enemy Returns,27225304.0,,2008.0,,,22,Counter({'president': 1}),0.045454545454545456
Bhakta Prahlada,,"Drama,Musical",1942.0,8.6,11.0,14,Counter(),0.0
Nizhalkuthu,,,2002.0,,,138,Counter({'freedom': 2}),0.014492753623188406
Band Baaja Baaraat,,,2010.0,,,218,Counter(),0.0
Code of Scotland Yard,,,1947.0,,,20,Counter(),0.0
Mr. Socrates,6380076.0,,2005.0,,,60,Counter(),0.0
Die Zombiejager,,Horror,2005.0,2.6,343.0,34,Counter(),0.0
Nadiya Ke Paar,,,1982.0,,,131,Counter(),0.0
This Side of Resurrection,,,2011.0,,,77,Counter(),0.0
Lessons of Darkness,,,1992.0,,,118,Counter(),0.0
A Place of One's Own,,,1943.0,,,93,Counter(),0.0
A Very Christmas Story,,,2000.0,,,16,Counter(),0.0
Inflatable Sex Doll of the Wastelands,,,1967.0,,,60,Counter(),0.0
The Elusive Avengers,,,1966.0,,,139,"Counter({'pledge': 2, 'civil war': 1})",0.02158273381294964
Dadar Kirti,,"Comedy,Drama",1980.0,7.9,260.0,82,Counter(),0.0
Haal-e-dil,,,2008.0,,,27,Counter(),0.0
Qualquer Gato Vira-Lata,7856048.0,,2011.0,,,58,Counter(),0.0
Dear Alice,,,2010.0,,,59,Counter(),0.0
Micmacs,,,2009.0,,,435,Counter(),0.0
Anne of the Thousand Days,,,1969.0,,,413,Counter({'freedom': 1}),0.002421307506053269
Le Mozart des Pickpockets,,,2006.0,,,48,Counter(),0.0
Mas negro que la noche,,,1975.0,,,21,Counter(),0.0
Countdown,3168201.0,,2011.0,,,61,Counter(),0.0
Dastak,,,1996.0,,,71,Counter(),0.0
Around the World in Eighty Days,,,1919.0,,,28,Counter(),0.0
Bronson,2260712.0,"Action,Crime,Drama",2008.0,7.0,143106.0,289,Counter(),0.0
The Third Secret,,"Crime,Drama,Mystery",1964.0,6.5,1365.0,128,Counter(),0.0
Malaamal Weekly,,,2006.0,,,137,Counter(),0.0
La Mariee etait en noir,,,1968.0,,,367,Counter({'hunting': 2}),0.005449591280653951
All the Fine Promises,,,2003.0,,,32,Counter(),0.0
Arabikkatha,,Drama,2007.0,7.6,1048.0,130,Counter(),0.0
Mustafa Hakkinda Hersey,,,2004.0,,,31,Counter(),0.0
The Hound of the Baskervilles,,,1978.0,,,217,Counter(),0.0
Submarino,,,2010.0,,,111,Counter(),0.0
Adultery Tree,,,1985.0,,,32,Counter(),0.0
Khauff,,,2000.0,,,29,Counter(),0.0
Beautiful Kate,,"Drama,Mystery",2009.0,6.6,4165.0,213,Counter(),0.0
Seetharamaiah Gari Manavaralu,,,1991.0,,,89,Counter(),0.0
Mondi Ghatam,,,1982.0,,,164,Counter(),0.0
Scanners III: The Takeover,,,1992.0,,,52,Counter(),0.0
The Twins,,,2005.0,,,51,Counter({'high school': 1}),0.0196078431372549
The Dragon Lives Again,,,,,,83,Counter(),0.0
Ezhavathu Manithan,,,1982.0,,,28,Counter(),0.0
Silent Souls,,,2010.0,,,73,Counter(),0.0
Paco and the Magical Book,22679633.0,,2008.0,,,62,Counter(),0.0
Ontari,,"Action,Crime,Drama",2008.0,5.4,185.0,652,Counter(),0.0
Johnny Gaddaar,,,2007.0,,,149,Counter(),0.0
Polaroid Song,,,2012.0,,,20,Counter(),0.0
Semillas que el mar arrastra,,,2008.0,,,29,Counter(),0.0
Noorie,,,1979.0,,,72,Counter(),0.0
To Bina Mo Kahani Addha,,Drama,2007.0,6.2,9.0,44,Counter(),0.0
Sarvam,,Thriller,2009.0,5.5,491.0,476,Counter(),0.0
Paradise,,"Adventure,Romance",1982.0,4.9,3003.0,108,Counter(),0.0
Savi Savi Nenapu,,,2007.0,,,39,Counter(),0.0
ChaalBaaz,,,1989.0,,,61,Counter(),0.0
The Best Day of My Life,,,2002.0,,,18,Counter(),0.0
Jassy,,"Adventure,Drama,Romance",1947.0,6.4,372.0,359,Counter(),0.0
City of God,,Drama,2011.0,7.1,707.0,241,Counter(),0.0
The Round Up,,,2010.0,,,107,Counter(),0.0
Sex Is Zero 2,14210342.0,,2007.0,,,71,Counter({'high school': 1}),0.014084507042253521
In Praise of Older Women,,"Comedy,Drama,Romance",1978.0,5.6,746.0,33,Counter(),0.0
Gantz,40568078.0,"Action,Horror,Sci-Fi",2010.0,6.4,8411.0,156,Counter(),0.0
Jail,,,2009.0,,,43,Counter(),0.0
Dark Side of the Moon,,,,,,239,Counter({'hollywood': 2}),0.008368200836820083
A Lonely Cow Weeps at Dawn,,,,,,30,Counter(),0.0
Madame Aema 8,,,1993.0,,,36,Counter(),0.0
Snow,,,2008.0,,,135,Counter(),0.0
Antonieta,,,1982.0,,,175,"Counter({'independence': 1, 'president': 1})",0.011428571428571429
The Last War,,,1961.0,,,84,Counter(),0.0
Ying wang,,"Action,Drama",1971.0,6.7,205.0,22,Counter(),0.0
Cold Lunch,,,2008.0,,,18,Counter(),0.0
Ersatz,,,1961.0,,,9,Counter(),0.0
The Belly of an Architect,,Drama,1987.0,6.9,6384.0,69,Counter(),0.0
Delhi Safari,,,2012.0,,,41,Counter(),0.0
Douthyam,,,1989.0,,,40,Counter(),0.0
Come Look at Me,,,,,,47,Counter(),0.0
Adios gringo,,"Drama,Western",1965.0,6.0,550.0,20,Counter(),0.0
My Destiny In Your Hands,,,1963.0,,,52,Counter(),0.0
Hearts and Flowers for Tora-san,,,1982.0,,,44,Counter(),0.0
Yeh Vaada Raha,,,1982.0,,,619,Counter(),0.0
Call Me: The Rise and Fall of Heidi Fleiss,,,2004.0,,,46,Counter({'hollywood': 1}),0.021739130434782608
L'Arroseur Arrose,,,1895.0,,,55,Counter(),0.0
Hiroshima Mon Amour,,,1959.0,,,112,Counter(),0.0
Face,,,2000.0,,,59,Counter(),0.0
Rain: The Terror Within...,,,2006.0,,,39,Counter(),0.0
Alien Contamination,,,1980.0,,,119,Counter(),0.0
Two a Penny,,,1970.0,,,64,Counter(),0.0
Farewell Performance,,Crime,1963.0,5.5,17.0,7,Counter(),0.0
Sci-fighters,,,1996.0,,,25,Counter(),0.0
Anjaam,,,1994.0,,,302,Counter(),0.0
Cargo,,"Adventure,Drama,Thriller",2006.0,5.0,1268.0,28,Counter(),0.0
Ee Puzhayum Kadannu,,,1996.0,,,81,Counter(),0.0
Nazrana,,,1987.0,,,212,Counter(),0.0
Woman Basketball Player No. 5,,,1957.0,,,92,Counter({'basketball': 3}),0.03260869565217391
Algol,,,1920.0,,,105,Counter(),0.0
Kanyakumari,,"Drama,Romance",1974.0,6.3,32.0,17,Counter(),0.0
Kazhcha,,,2004.0,,,131,Counter(),0.0
A Story That Begins at the End,,,2003.0,,,130,Counter(),0.0
Pension Mimosas,,Drama,1935.0,7.0,182.0,91,Counter(),0.0
Time Adventure: Zeccho 5-byo Mae,,,1986.0,,,20,Counter(),0.0
Prehistoric Women,,,1967.0,,,60,Counter(),0.0
Lune de miel,,"Drama,Mystery,Thriller",1985.0,4.6,137.0,26,Counter(),0.0
Doraemon: Nobita's Little Star Wars,,,1985.0,,,40,Counter({'president': 1}),0.025
Molester's Bus 2: Heat of the Over Thirty,,,2002.0,,,3,Counter(),0.0
Cannes Man,,,2002.0,,,138,Counter(),0.0
Secret Things,,,2002.0,,,328,Counter(),0.0
Rockets Galore!,,,1957.0,,,80,Counter(),0.0
Balettan,,,2003.0,,,99,Counter(),0.0
Mivtsa Yonatan,,,1977.0,,,80,Counter(),0.0
Danny Deckchair,,"Comedy,Romance",2003.0,6.7,5293.0,563,"Counter({'barbecue': 2, 'fireworks': 2, 'backyard': 1, 'front porch': 1})",0.010657193605683837
"Learn How to Read and Write, Son",,,1981.0,,,39,Counter({'high school': 1}),0.02564102564102564
Cherry Blossoms,,,2008.0,,,267,Counter(),0.0
Sword Stained with Royal Blood,,,1981.0,,,179,Counter(),0.0
7 Lives,,,2011.0,,,45,Counter(),0.0
Shred 2,,,2009.0,,,44,Counter(),0.0
Dogora,,,1964.0,,,332,Counter(),0.0
Dog Bite Dog,,,2006.0,,,52,Counter(),0.0
Like Grains of Sand,,,1995.0,,,64,Counter(),0.0
Ekalavyan,,,1993.0,,,115,Counter(),0.0
Pink Floyd The Wall,22244207.0,,1982.0,,,268,Counter(),0.0
The Name of the Rose,77153487.0,"Drama,Mystery,Thriller",1986.0,7.7,119897.0,336,Counter(),0.0
The War of the Worlds: Next Century,,,1983.0,,,138,Counter(),0.0
Formula 17,,,2004.0,,,199,Counter(),0.0
They Came From Beyond Space,,,1967.0,,,35,Counter(),0.0
Merry Christmas,,,2005.0,,,448,Counter({'patriotic': 1}),0.002232142857142857
The Nameless,,,1999.0,,,204,Counter(),0.0
Entertaining Mr Sloane,,"Comedy,Crime,Thriller",1970.0,6.4,757.0,102,Counter(),0.0
Schoolgirl Apocalypse,,,2011.0,,,95,Counter(),0.0
Black Gold,3435245.0,"Action,Drama,History",2011.0,6.6,12742.0,405,Counter({'western': 1}),0.0024691358024691358
Junoon,,,1978.0,,,226,"Counter({'independence': 1, 'freedom': 1})",0.008849557522123894
Walkabout,,"Adventure,Drama",1971.0,7.6,27943.0,262,Counter({'hunting': 2}),0.007633587786259542
Thodakkam,,,2008.0,,,21,Counter(),0.0
Challenge of the Masters,,,1976.0,,,22,Counter(),0.0
The Bitch,,,1979.0,,,20,Counter(),0.0
Ungu Violet,,"Drama,Romance",2005.0,6.2,140.0,62,Counter(),0.0
Rehna Hai Tere Dil Mein,,,2001.0,,,208,Counter(),0.0
Premi,,,,,,170,Counter(),0.0
Durai,,,2008.0,,,74,Counter(),0.0
Ninette,,Comedy,2005.0,5.5,757.0,45,Counter({'republican': 1}),0.022222222222222223
Adios querida luna,,"Comedy,Sci-Fi",2004.0,5.4,139.0,112,Counter(),0.0
Aandhi,,,1975.0,,,35,Counter(),0.0
Mais ou est donc passee la septieme compagnie?,,,1973.0,,,442,Counter(),0.0
Evil Aliens,,"Comedy,Horror,Sci-Fi",2005.0,5.2,6148.0,240,Counter({'independence': 1}),0.004166666666666667
Rowdy Alludu,,,1991.0,,,95,Counter(),0.0
Five Hours from Paris,,,2009.0,,,31,Counter(),0.0
Orkestar bez ime,,,,,,102,Counter(),0.0
Veede,,,2003.0,,,103,Counter(),0.0
Suicide Forecast,,,2011.0,,,75,Counter({'baseball': 1}),0.013333333333333334
Det Sande Ansigt,,,1951.0,,,39,Counter(),0.0
The Star Maker,,,1995.0,,,40,Counter(),0.0
Babang Luksa,,,2009.0,,,170,Counter(),0.0
Yutham Sei,,"Action,Crime,Drama",2011.0,7.9,2290.0,370,Counter(),0.0
Twisted Nerve,,,1969.0,,,246,Counter(),0.0
Adieu l'ami,,"Action,Crime,Drama",1968.0,6.7,4331.0,30,Counter(),0.0
"I, Zombie",,,1999.0,,,225,Counter({'hunting': 1}),0.0044444444444444444
L'affaire Chebeya,,,2012.0,,,76,"Counter({'civil war': 1, 'democracy': 1})",0.02631578947368421
Sadma,,,1983.0,,,106,Counter(),0.0
Wetlands,,,2011.0,,,15,Counter(),0.0
The Goodies Rule - O.K.?,,,1975.0,,,249,Counter({'election': 1}),0.004016064257028112
The People That Time Forgot,,"Adventure,Sci-Fi",1977.0,5.4,3618.0,39,Counter(),0.0
Adulthood,,"Crime,Drama",2008.0,6.6,13244.0,299,Counter(),0.0
Apoorva Sagodharargal,,,1989.0,,,360,Counter({'costume': 2}),0.005555555555555556
Orzowei,,,,,,72,Counter(),0.0
